node_id,temperature,humidity,pressure
2,26.103,40.460,101002.508
6,26.705,42.506,101002.469
4,25.304,40.009,101000.445
5,27.126,40.035,101000.031
3,25.114,42.504,101000.125
2,26.592,40.028,101001.430
6,25.297,40.369,101000.016
4,25.356,42.297,101000.023
5,25.021,41.347,101000.031
3,25.065,40.273,101002.039
2,25.784,42.492,101000.070
6,25.007,40.011,101001.844
4,27.412,40.505,101000.141
5,27.431,40.263,101000.016
3,25.502,40.055,101000.312
2,26.042,41.160,101000.086
6,25.078,42.421,101001.297
4,25.009,42.384,101002.094
5,27.183,40.267,101001.906
3,25.631,40.125,101000.234
2,26.080,41.813,101000.008
6,25.107,40.031,101001.484
4,27.476,40.025,101001.180
5,25.587,42.382,101000.008
3,25.007,40.999,101000.375
2,25.010,40.223,101002.281
6,25.353,40.933,101002.492
4,26.668,40.287,101000.320
5,26.541,40.026,101001.164
3,25.063,40.275,101000.375
2,27.476,41.271,101000.023
6,26.354,40.503,101000.031
4,25.006,40.809,101000.945
5,25.131,41.258,101002.031
3,26.838,41.927,101000.039
2,25.474,41.089,101002.164
6,27.426,41.606,101000.008
4,25.953,40.020,101000.086
5,25.233,40.017,101001.633
3,26.277,41.253,101001.805
2,26.297,40.311,101001.203
6,26.912,40.137,101000.039
4,25.472,40.023,101000.586
5,25.558,40.165,101000.016
3,25.271,40.016,101000.266
2,25.204,41.696,101000.984
6,25.870,40.010,101000.492
4,26.028,42.361,101000.352
5,25.135,40.022,101000.625
3,25.198,41.180,101000.055
2,25.028,40.715,101000.102
6,25.030,40.042,101002.484
4,25.257,40.481,101000.031
5,25.024,42.378,101000.062
3,25.324,40.390,101001.414
2,25.196,40.037,101000.016
6,25.752,40.081,101002.047
4,25.974,42.485,101001.344
5,25.452,40.653,101002.438
3,25.039,41.627,101000.016
2,27.342,40.411,101000.039
6,25.066,40.018,101000.062
4,25.915,40.083,101000.070
5,25.330,40.024,101001.867
3,25.240,40.008,101002.367
2,27.507,40.061,101000.023
6,25.135,42.448,101002.500
4,27.310,40.041,101001.398
5,25.006,40.521,101000.047
3,26.538,40.312,101000.539
2,26.193,40.735,101000.008
6,25.065,40.037,101002.133
4,27.425,40.030,101001.992
5,25.007,41.270,101002.500
3,25.188,40.541,101002.125
2,25.147,40.455,101002.484
6,25.007,42.140,101000.305
4,25.325,40.015,101001.953
5,25.436,41.762,101002.508
3,25.894,40.038,101000.008
2,25.153,42.188,101000.062
6,25.043,41.780,101001.406
4,25.452,40.006,101000.312
5,27.487,40.018,101002.414
3,25.136,40.042,101000.125
2,27.501,40.012,101001.391
6,27.455,42.426,101000.164
4,25.031,40.768,101000.039
5,25.057,40.006,101001.422
3,25.689,40.009,101000.352
2,25.416,40.569,101000.328
6,25.809,40.722,101000.078
4,25.081,40.007,101000.914
5,26.257,40.166,101002.281
3,26.260,40.072,101000.773
2,25.149,40.248,101000.852
6,25.261,40.021,101000.766
4,25.013,40.023,101000.641
5,26.097,42.471,101002.461
3,25.539,41.990,101000.156
2,26.867,40.094,101000.016
6,25.952,42.454,101002.484
4,26.454,40.279,101000.062
5,25.007,40.204,101000.375
3,25.076,42.507,101001.391
2,27.272,41.876,101000.758
6,25.037,40.535,101000.039
4,26.424,40.554,101000.844
5,25.070,41.150,101000.453
3,25.309,40.788,101000.211
2,25.029,40.064,101002.250
6,25.007,40.026,101000.039
4,26.019,41.698,101002.500
5,25.080,42.157,101001.852
3,25.174,41.157,101002.227
2,25.006,41.275,101000.453
6,26.797,40.019,101000.023
4,25.479,42.060,101000.406
5,25.009,40.012,101001.383
3,25.017,40.534,101001.172
2,25.080,40.226,101002.492
6,26.881,40.083,101000.742
4,27.356,40.133,101000.172
5,25.204,40.025,101001.352
3,25.072,40.734,101002.508
2,25.095,40.667,101002.469
6,25.962,40.210,101000.141
4,25.025,40.168,101002.492
5,25.009,40.006,101001.023
3,25.086,40.012,101002.016
2,25.222,40.454,101000.008
6,25.960,41.056,101000.312
4,27.071,40.819,101000.945
5,27.335,40.184,101001.359
3,25.007,40.223,101000.062
2,26.483,41.714,101000.008
6,26.732,41.019,101000.875
4,26.337,40.960,101000.039
5,25.025,40.065,101002.453
3,25.269,40.615,101001.367
2,25.050,40.346,101002.125
6,25.307,40.430,101000.023
4,25.076,41.018,101000.656
5,25.244,41.784,101002.438
3,25.043,42.443,101001.867
2,25.909,40.247,101000.195
6,27.019,41.649,101001.117
4,25.053,42.113,101002.195
5,25.220,42.504,101001.656
3,25.223,41.592,101000.461
2,27.021,40.029,101001.023
6,26.900,40.012,101000.977
4,26.530,40.094,101000.383
5,26.052,40.102,101000.016
3,27.396,40.076,101002.461
2,25.016,42.389,101002.477
6,25.037,40.339,101001.609
4,27.363,40.096,101000.109
5,27.321,41.508,101000.086
3,26.338,40.292,101000.070
2,25.009,42.239,101000.336
6,26.849,40.700,101002.172
4,25.099,40.351,101000.516
5,25.627,40.286,101001.156
3,25.156,40.083,101001.992
2,25.613,40.007,101002.297
6,27.158,40.402,101001.562
4,25.016,40.023,101001.148
5,25.029,42.418,101001.977
3,25.734,40.274,101001.383
2,27.457,41.643,101001.875
6,27.309,40.010,101000.031
4,25.036,40.017,101000.078
5,27.499,40.068,101002.508
3,27.475,40.991,101001.234
2,25.186,42.499,101000.164
6,25.136,42.302,101002.195
4,26.242,40.322,101000.008
5,25.205,42.186,101000.109
3,27.504,42.461,101000.469
2,26.415,41.053,101000.016
6,25.250,40.487,101000.023
4,27.214,41.498,101000.617
5,25.138,40.046,101002.484
3,26.392,40.042,101002.508
2,25.959,42.452,101001.086
6,25.055,40.184,101000.016
4,26.486,40.706,101000.016
5,27.105,40.006,101002.391
3,25.491,41.933,101002.508
2,25.528,40.493,101002.305
6,25.117,40.031,101002.008
4,25.044,42.505,101002.453
5,25.202,42.039,101002.406
3,27.308,40.103,101001.547
2,25.213,41.621,101000.930
6,25.041,41.034,101002.188
4,25.251,40.473,101000.477
5,25.286,40.159,101002.125
3,27.229,40.029,101000.016
2,27.152,42.497,101000.039
6,25.054,42.366,101001.898
4,27.052,40.012,101000.016
5,26.269,41.453,101000.016
3,25.014,41.789,101000.500
2,27.489,41.233,101002.141
6,25.557,40.886,101000.547
4,26.302,40.718,101000.047
5,26.587,40.976,101000.016
3,25.968,41.805,101001.148
2,27.269,42.367,101001.938
6,27.042,40.133,101000.180
4,25.023,42.082,101000.070
5,25.167,40.274,101000.008
3,25.018,41.037,101002.422
2,27.486,40.649,101002.508
6,25.072,40.205,101000.016
4,26.636,41.369,101001.359
5,27.506,40.175,101000.172
3,25.435,40.507,101000.391
2,25.031,40.010,101000.016
6,25.031,40.611,101001.273
4,27.467,40.009,101000.672
5,25.498,40.420,101000.312
3,25.017,40.133,101002.234
2,25.402,41.732,101000.008
6,27.383,40.062,101000.195
4,25.107,40.387,101001.562
5,25.009,42.282,101001.453
3,25.869,40.187,101001.719
2,25.210,40.093,101001.234
6,25.007,40.770,101000.203
4,25.099,41.160,101000.336
5,26.224,40.140,101000.023
3,26.266,41.555,101000.383
2,27.107,40.102,101002.258
6,27.173,40.036,101000.016
4,25.600,41.287,101002.211
5,27.445,40.486,101002.086
3,25.014,40.439,101000.039
2,27.321,40.088,101001.844
6,25.826,41.219,101001.188
4,25.012,40.052,101000.047
5,26.342,40.371,101000.211
3,25.202,41.078,101001.109
2,25.065,40.077,101000.008
6,27.426,42.408,101000.039
4,26.725,40.223,101001.195
5,27.449,42.425,101002.094
3,26.558,42.502,101000.070
2,26.317,40.965,101000.586
6,26.792,40.023,101000.008
4,25.022,40.008,101001.656
5,27.466,40.784,101001.633
3,25.046,41.000,101001.523
2,25.045,40.128,101000.172
6,27.256,41.222,101000.031
4,25.327,40.014,101000.492
5,26.358,40.008,101001.508
3,25.017,41.177,101002.422
2,26.032,40.042,101001.852
6,25.240,40.009,101000.008
4,26.205,41.686,101002.094
5,27.471,42.107,101000.008
3,25.049,40.157,101000.016
2,25.481,42.297,101002.500
6,27.198,40.203,101000.305
4,26.383,41.930,101000.156
5,26.097,40.156,101000.672
3,27.095,40.586,101001.078
2,27.222,42.441,101002.500
6,27.027,40.036,101000.344
4,26.024,41.982,101000.031
5,25.664,42.183,101000.008
3,25.011,40.181,101000.008
2,25.914,40.030,101002.172
6,26.859,40.110,101000.992
4,26.863,40.219,101002.195
5,25.672,41.525,101000.891
3,25.016,41.611,101000.320
2,25.651,40.012,101001.031
6,25.015,40.032,101000.773
4,25.058,40.023,101000.391
5,25.101,41.460,101002.328
3,27.505,40.105,101002.500
2,26.180,40.022,101000.078
6,27.130,40.184,101002.344
4,27.415,40.464,101002.117
5,25.149,41.465,101000.094
3,27.410,40.271,101000.766
2,26.305,40.028,101001.039
6,27.252,42.362,101001.461
4,25.391,42.080,101000.312
5,25.170,41.779,101000.031
3,25.033,41.105,101001.742
2,27.481,41.433,101000.383
6,25.006,41.530,101001.695
4,27.316,41.409,101001.211
5,27.130,41.565,101000.492
3,25.040,40.060,101001.391
2,27.475,42.337,101000.438
6,25.024,40.132,101002.297
4,25.157,40.208,101000.016
5,27.451,40.181,101001.609
3,27.449,40.007,101000.023
2,26.322,40.640,101000.008
6,25.047,40.617,101000.602
4,25.127,41.927,101000.109
5,25.140,40.041,101000.719
3,25.499,40.807,101000.016
2,27.438,40.006,101001.914
6,25.187,40.011,101002.469
4,27.075,40.307,101000.945
5,25.399,40.021,101002.156
3,25.282,42.219,101001.570
2,27.202,40.657,101000.016
6,27.408,40.019,101000.477
4,25.006,40.148,101000.320
5,25.450,40.307,101000.188
3,25.678,40.073,101000.969
2,26.206,40.006,101001.523
6,25.019,40.024,101000.016
4,27.504,41.149,101000.016
5,25.020,40.038,101002.359
3,25.012,40.324,101000.609
2,25.018,42.453,101000.008
6,26.158,40.297,101002.352
4,25.037,40.116,101000.703
5,25.111,41.660,101000.297
3,27.257,40.158,101000.016
2,27.494,40.049,101000.008
6,25.224,42.392,101000.023
4,26.262,41.087,101000.531
5,25.340,40.760,101000.008
3,27.492,42.322,101000.086
2,27.057,41.968,101001.203
6,25.011,42.446,101000.023
4,25.981,40.008,101001.258
5,25.034,41.202,101000.750
3,25.087,40.376,101002.492
2,25.044,40.646,101002.492
6,25.008,42.483,101001.367
4,25.030,40.339,101000.023
5,25.225,41.919,101000.523
3,25.029,40.197,101000.227
2,25.147,42.483,101000.258
6,25.133,42.464,101002.500
4,25.986,40.006,101000.031
5,25.683,42.012,101000.750
3,25.066,41.761,101000.500
2,27.231,41.606,101000.547
6,25.595,40.042,101000.102
4,25.124,40.008,101002.070
5,25.929,40.057,101001.406
3,25.867,41.803,101000.008
2,25.086,40.039,101000.234
6,25.745,40.010,101001.086
4,26.217,41.885,101001.781
5,25.010,41.622,101000.758
3,25.728,40.107,101001.406
2,25.140,40.024,101000.039
6,25.178,40.630,101000.164
4,25.075,40.249,101001.031
5,25.055,40.073,101001.734
3,25.046,41.012,101000.078
2,25.943,42.503,101001.156
6,25.106,41.952,101000.008
4,25.596,41.531,101002.297
5,25.882,41.516,101001.492
3,26.768,40.232,101000.492
2,25.061,40.229,101001.711
6,25.798,41.104,101000.227
4,26.789,40.994,101000.008
5,25.160,41.640,101000.070
3,26.696,42.480,101000.109
2,25.407,42.506,101001.688
6,25.069,40.219,101000.102
4,25.936,40.069,101002.500
5,26.972,40.260,101000.016
3,27.155,41.517,101000.102
2,27.478,40.410,101000.242
6,25.115,40.832,101001.125
4,25.214,40.016,101000.016
5,25.103,40.043,101002.367
3,25.154,42.066,101001.680
2,25.052,40.095,101001.500
6,25.036,42.433,101000.078
4,26.909,42.265,101000.297
5,26.690,41.797,101002.477
3,25.914,40.021,101000.758
2,25.008,41.172,101002.383
6,25.429,40.006,101002.484
4,27.089,40.059,101000.008
5,25.010,41.750,101000.008
3,25.138,40.101,101000.164
2,27.194,40.014,101000.180
6,27.168,41.438,101002.414
4,25.853,40.209,101001.484
5,25.109,40.050,101000.078
3,25.052,41.528,101002.312
2,27.440,42.436,101000.180
6,25.136,40.141,101001.266
4,25.009,42.506,101000.102
5,27.404,40.013,101000.508
3,26.077,40.890,101000.039
2,25.064,40.638,101000.070
6,25.157,40.006,101001.672
4,26.482,40.028,101002.383
5,27.423,40.795,101000.625
3,25.082,42.006,101000.031
2,25.044,40.315,101001.328
6,25.186,42.107,101002.078
4,27.506,40.043,101000.195
5,25.010,40.032,101000.031
3,25.879,40.008,101001.711
2,25.526,42.399,101000.969
6,25.019,40.431,101000.008
4,25.009,41.485,101000.953
5,25.023,40.822,101001.555
3,25.347,40.664,101002.008
2,25.878,41.201,101002.453
6,26.762,42.390,101001.039
4,25.066,42.463,101000.445
5,25.176,41.505,101001.922
3,26.662,42.397,101000.039
2,25.488,40.025,101001.312
6,25.879,40.060,101001.055
4,25.894,40.110,101000.117
5,26.205,40.169,101000.484
3,25.109,40.036,101000.422
2,26.862,40.006,101000.039
6,26.549,42.488,101002.508
4,27.099,42.383,101000.664
5,25.069,40.296,101000.234
3,25.058,41.673,101000.961
2,25.393,40.031,101000.867
6,25.161,40.030,101000.547
4,25.006,40.107,101000.125
5,25.924,40.314,101002.273
3,25.022,42.064,101001.805
2,25.112,40.047,101002.500
6,25.820,42.487,101000.484
4,25.205,40.733,101001.039
5,25.008,40.912,101000.039
3,25.016,40.140,101000.023
2,25.008,40.342,101000.008
6,25.006,42.025,101000.062
4,25.212,42.506,101001.203
5,26.957,40.153,101001.031
3,26.505,42.354,101000.266
2,25.184,42.502,101000.031
6,25.326,40.182,101000.773
4,25.350,40.066,101000.008
5,25.113,41.066,101000.008
3,27.192,40.028,101000.031
2,25.582,40.015,101001.164
6,26.460,42.266,101002.352
4,26.614,41.711,101000.695
5,27.392,42.413,101001.484
3,25.602,42.483,101001.492
2,25.375,41.261,101000.016
6,25.044,40.068,101002.266
4,25.104,41.906,101001.328
5,25.015,40.392,101001.102
3,27.048,41.014,101002.070
2,27.168,42.211,101000.023
6,27.448,40.153,101001.977
4,26.487,41.015,101001.656
5,25.862,42.500,101000.219
3,25.586,40.403,101000.195
2,25.371,40.348,101002.094
6,26.040,40.245,101000.648
4,26.813,40.155,101000.188
5,26.637,40.007,101000.039
3,26.619,41.894,101000.391
2,26.091,40.651,101001.344
6,27.478,42.245,101000.227
4,25.025,42.138,101001.562
5,25.290,40.392,101001.609
3,25.012,41.644,101000.008
2,27.446,40.211,101000.656
6,25.255,41.457,101001.023
4,25.037,40.789,101002.211
5,25.021,40.024,101000.086
3,25.076,40.012,101002.305
2,26.215,40.709,101000.578
6,26.565,41.570,101000.031
4,26.414,40.624,101000.180
5,27.186,40.009,101000.688
3,27.110,40.008,101000.211
2,27.313,40.171,101001.539
6,25.014,40.008,101001.812
4,25.141,41.295,101000.219
5,27.289,42.380,101002.406
3,25.734,40.226,101000.156
2,25.008,40.034,101000.016
6,26.461,40.962,101001.750
4,27.490,40.032,101000.242
5,25.776,41.090,101000.719
3,25.937,40.656,101000.250
2,25.027,41.741,101001.539
6,25.031,40.050,101000.008
4,25.038,40.208,101000.625
5,25.630,40.929,101000.102
3,26.951,40.481,101000.008
2,26.111,40.327,101001.953
6,25.054,41.207,101000.406
4,25.022,40.012,101001.422
5,26.375,40.007,101001.555
3,25.040,41.358,101002.445
2,25.149,40.300,101000.047
6,25.043,40.453,101000.797
4,25.978,40.374,101001.156
5,25.196,41.539,101002.070
3,25.089,41.891,101000.320
2,26.359,42.294,101000.695
6,25.874,40.209,101001.555
4,25.199,42.480,101001.766
5,27.134,40.830,101002.500
3,27.024,42.504,101000.008
2,25.219,42.475,101001.578
6,25.025,40.333,101000.992
4,25.006,41.979,101000.273
5,25.143,40.028,101001.148
3,25.564,40.014,101000.734
2,27.298,40.055,101000.875
6,26.888,40.362,101001.117
4,26.049,40.274,101000.039
5,27.281,40.639,101000.117
3,27.229,41.065,101000.383
2,27.275,40.228,101002.297
6,26.571,40.228,101000.133
4,25.818,40.241,101000.016
5,25.175,41.698,101002.227
3,25.023,41.656,101000.250
2,25.056,40.581,101000.008
6,25.208,40.238,101000.133
4,25.180,40.012,101002.359
5,25.321,40.160,101002.352
3,25.110,40.012,101001.258
2,26.945,40.413,101000.883
6,25.013,42.246,101000.367
4,25.008,40.230,101002.344
5,25.026,42.327,101001.078
3,25.576,40.151,101002.055
2,25.257,40.103,101001.086
6,25.010,40.094,101000.195
4,25.165,42.501,101000.062
5,25.624,42.030,101000.609
3,25.010,42.483,101001.469
2,26.255,40.045,101000.016
6,27.410,40.629,101000.820
4,27.173,40.077,101000.375
5,25.008,40.043,101001.930
3,25.014,42.197,101000.055
2,25.035,40.006,101000.008
6,27.091,40.795,101002.008
4,25.456,40.019,101001.430
5,25.119,41.966,101000.008
3,25.101,40.575,101002.484
2,25.899,40.046,101000.117
6,27.503,40.100,101001.414
4,25.506,40.103,101000.117
5,25.154,40.011,101000.195
3,27.266,42.265,101000.320
2,25.039,41.534,101001.594
6,26.200,41.165,101002.367
4,25.254,40.161,101000.820
5,25.618,40.104,101000.078
3,25.006,40.392,101000.211
2,25.012,42.482,101002.469
6,25.977,40.011,101002.508
4,25.007,40.183,101000.195
5,27.495,42.506,101000.016
3,25.037,40.521,101000.055
2,25.636,41.592,101001.352
6,25.068,41.377,101000.148
4,25.051,40.290,101000.047
5,25.691,40.158,101001.109
3,26.293,42.161,101000.070
2,25.463,40.288,101000.391
6,25.070,40.009,101000.750
4,25.488,41.533,101001.328
5,25.489,40.006,101000.328
3,25.056,42.107,101002.023
2,25.132,40.447,101001.734
6,25.063,41.699,101002.266
4,26.849,41.568,101001.867
5,25.502,41.639,101000.023
3,26.865,40.886,101000.633
2,27.430,40.597,101000.008
6,25.128,41.881,101000.539
4,27.424,40.206,101001.750
5,25.019,40.503,101000.062
3,26.783,42.366,101000.055
2,25.227,42.506,101000.008
6,25.095,40.033,101000.008
4,25.338,40.502,101000.836
5,27.506,40.638,101002.031
3,26.387,40.144,101000.031
2,26.329,42.394,101002.180
6,25.332,41.048,101001.375
4,25.461,40.455,101001.609
5,25.619,41.442,101001.625
3,25.683,41.825,101001.945
2,26.546,40.018,101000.188
6,26.912,41.265,101000.039
4,26.214,42.372,101001.688
5,25.477,40.023,101000.945
3,25.931,42.428,101000.758
2,25.027,40.041,101000.125
6,27.472,42.377,101000.195
4,25.434,40.020,101000.602
5,25.070,40.515,101000.328
3,25.136,42.102,101000.078
2,25.015,40.033,101000.133
6,26.757,42.503,101001.117
4,25.411,40.015,101000.242
5,25.091,41.330,101001.562
3,25.066,42.422,101000.406
2,27.483,42.494,101000.945
6,25.672,40.039,101000.016
4,25.176,42.505,101001.656
5,25.162,40.012,101002.383
3,25.007,40.639,101001.008
2,25.030,41.250,101000.539
6,25.302,40.009,101000.031
4,27.425,41.753,101000.805
5,27.439,41.263,101000.031
3,27.506,42.170,101000.430
2,25.034,42.132,101001.797
6,26.835,40.028,101001.547
4,26.287,41.266,101002.414
5,26.292,40.852,101000.930
3,25.666,40.367,101000.406
2,25.146,42.497,101000.031
6,25.135,40.007,101000.453
4,27.106,42.439,101000.055
5,25.017,42.494,101000.586
3,27.097,41.802,101000.633
2,25.791,40.736,101000.203
6,27.249,42.480,101000.148
4,25.951,41.844,101002.266
5,25.049,42.501,101000.039
3,27.506,40.123,101000.047
2,26.806,40.263,101002.102
6,26.107,40.143,101001.180
4,27.078,40.194,101000.602
5,25.006,41.546,101000.578
3,27.483,40.040,101000.211
2,25.112,41.608,101002.336
6,25.348,41.465,101000.734
4,25.136,41.025,101000.023
5,25.126,41.837,101001.711
3,25.010,40.270,101001.438
2,25.283,40.858,101000.008
6,25.414,40.021,101000.094
4,25.829,42.092,101000.023
5,25.370,42.506,101002.508
3,25.117,40.376,101002.000
2,27.449,42.441,101002.484
6,25.115,40.111,101000.852
4,25.020,41.553,101000.070
5,26.434,40.116,101000.023
3,25.038,40.254,101000.812
2,26.881,41.350,101002.484
6,25.141,40.009,101001.797
4,25.283,40.009,101000.891
5,27.497,40.226,101002.086
3,25.015,40.905,101000.180
2,26.378,40.821,101001.500
6,27.241,40.904,101000.688
4,25.052,40.008,101000.055
5,26.509,42.075,101000.055
3,27.241,40.746,101000.055
2,25.590,41.956,101002.508
6,25.332,40.037,101002.203
4,26.769,40.583,101000.031
5,25.011,40.802,101001.383
3,27.140,40.029,101000.008
2,25.078,40.190,101002.328
6,25.777,41.513,101000.758
4,27.416,40.017,101000.562
5,27.358,40.009,101000.031
3,27.358,40.495,101000.039
2,26.071,40.017,101001.180
6,25.910,40.330,101002.352
4,25.420,40.438,101002.406
5,27.044,40.047,101000.023
3,27.375,41.379,101001.000
2,25.021,42.124,101000.133
6,25.012,40.041,101002.500
4,27.004,42.413,101002.086
5,25.495,41.699,101000.070
3,25.112,41.449,101002.086
2,25.484,42.500,101000.719
6,25.013,41.781,101000.109
4,25.007,42.112,101001.422
5,25.006,42.507,101001.547
3,27.046,40.121,101000.430
2,27.217,41.618,101000.242
6,27.504,41.293,101000.016
4,25.286,42.225,101000.117
5,26.900,40.442,101001.867
3,25.385,40.010,101000.031
2,25.010,42.174,101000.039
6,25.008,40.022,101000.188
4,26.246,40.006,101002.289
5,25.532,42.455,101002.484
3,26.873,41.482,101000.039
2,25.342,40.669,101000.758
6,25.015,40.987,101002.047
4,26.232,40.165,101000.102
5,25.129,40.268,101000.320
3,25.093,40.350,101000.922
2,25.012,40.017,101002.234
6,25.463,40.014,101000.094
4,25.363,41.622,101001.406
5,26.609,41.707,101002.484
3,25.027,40.059,101002.367
2,25.730,41.073,101001.492
6,25.067,40.115,101002.234
4,25.028,40.692,101001.414
5,25.373,40.036,101001.812
3,25.079,42.482,101000.367
2,27.485,40.243,101000.094
6,25.075,40.010,101001.844
4,25.546,40.030,101000.008
5,25.015,40.071,101000.523
3,25.016,42.488,101001.578
2,25.620,42.340,101001.227
6,27.211,40.126,101000.008
4,25.006,42.070,101000.633
5,25.368,40.087,101001.570
3,25.054,40.542,101000.789
2,25.191,41.031,101000.016
6,25.242,40.765,101002.500
4,27.427,40.955,101000.086
5,25.083,40.009,101000.836
3,25.009,40.077,101000.016
2,26.374,40.206,101000.094
6,25.809,41.810,101000.148
4,27.292,40.126,101001.203
5,26.356,40.016,101000.812
3,25.538,42.233,101001.078
2,25.087,42.320,101000.008
6,27.162,40.669,101002.445
4,25.113,42.118,101000.047
5,25.456,40.409,101001.539
3,26.836,40.277,101001.047
2,26.453,41.575,101000.016
6,26.088,40.460,101000.195
4,26.252,40.099,101001.477
5,27.139,41.696,101000.016
3,25.056,42.474,101002.023
2,25.193,40.037,101000.273
6,27.461,41.955,101002.289
4,25.541,40.031,101001.430
5,25.472,40.062,101001.758
3,27.314,42.490,101001.359
2,25.047,40.012,101002.055
6,25.101,40.025,101002.508
4,25.083,40.206,101000.609
5,25.045,40.022,101000.195
3,26.328,41.802,101001.164
2,26.011,40.010,101002.445
6,25.098,40.129,101000.125
4,26.598,42.501,101000.391
5,27.404,40.223,101002.289
3,25.071,40.025,101000.375
2,25.065,40.013,101000.016
6,25.048,40.363,101000.172
4,25.160,40.136,101001.234
5,25.088,40.102,101000.008
3,25.008,40.087,101002.094
2,26.759,40.240,101000.227
6,26.725,41.692,101001.961
