node_id,temperature,humidity,pressure
22,26.698,40.129,101002.500
26,26.728,40.877,101000.016
9,27.321,40.130,101000.016
5,26.351,40.064,101000.617
19,27.301,40.101,101000.586
17,27.010,40.010,101000.164
13,25.006,41.127,101000.586
3,25.175,42.505,101000.016
21,25.326,40.058,101000.109
23,25.016,40.043,101000.477
24,27.142,40.311,101000.242
8,25.039,40.208,101000.008
28,26.875,40.021,101001.258
11,25.049,42.506,101001.555
31,25.023,40.245,101002.508
2,25.807,40.568,101001.086
30,25.723,41.322,101000.828
6,25.088,40.046,101000.125
18,26.242,42.503,101000.508
4,25.051,40.960,101001.406
27,25.288,40.139,101001.211
7,25.305,42.474,101000.375
14,25.011,40.480,101001.094
15,27.322,40.018,101002.508
25,26.330,41.487,101000.039
20,25.296,42.198,101001.773
16,25.034,40.098,101000.258
10,25.128,40.007,101001.641
12,26.087,42.464,101000.328
29,26.858,40.462,101000.008
22,25.007,42.391,101000.492
26,25.047,40.146,101000.125
9,25.126,40.034,101002.508
5,25.065,42.485,101000.203
19,27.504,42.369,101000.016
17,25.237,40.036,101001.594
13,26.199,40.124,101000.070
3,26.026,40.013,101000.961
21,26.819,42.373,101001.391
23,25.426,41.644,101001.484
24,25.952,40.014,101000.680
8,27.188,40.042,101001.258
28,26.087,40.581,101000.031
11,26.016,40.111,101001.289
31,27.029,40.760,101002.336
2,25.038,40.008,101000.008
30,27.340,40.074,101000.008
6,25.983,40.066,101000.008
18,25.008,40.582,101000.016
4,25.197,40.085,101001.516
27,25.008,40.009,101000.102
7,25.946,41.043,101000.188
14,25.390,40.142,101000.812
15,27.049,40.079,101002.414
25,25.006,42.273,101001.578
20,26.151,41.498,101001.328
16,25.049,40.951,101000.016
10,26.854,40.018,101002.094
12,25.229,40.007,101000.844
29,26.989,41.419,101001.344
22,25.091,40.545,101000.008
26,25.007,40.447,101001.438
9,25.009,41.885,101000.055
5,27.182,40.010,101000.539
19,25.032,40.160,101000.391
17,26.615,42.387,101001.312
13,27.348,40.007,101000.180
3,25.504,40.194,101000.070
21,25.177,40.106,101000.445
23,26.341,40.014,101000.336
24,25.013,41.742,101000.961
8,26.630,42.327,101002.500
28,25.475,40.110,101002.188
11,25.011,40.081,101000.055
31,26.463,40.010,101002.234
2,25.121,42.206,101000.719
30,25.012,41.821,101000.578
6,25.106,40.354,101001.703
18,25.037,40.149,101000.234
4,26.239,40.147,101000.422
27,27.098,41.218,101000.148
7,27.267,40.014,101000.414
14,25.023,40.289,101000.914
15,25.392,42.219,101000.945
25,25.220,42.327,101000.023
20,25.406,41.104,101000.430
16,25.139,42.151,101000.141
10,26.192,40.163,101000.805
12,26.709,40.127,101000.297
29,25.672,41.969,101000.453
22,25.252,40.070,101000.219
26,26.208,40.487,101001.094
9,25.030,40.037,101000.094
5,26.297,40.842,101000.773
19,26.893,40.035,101001.875
17,25.054,42.485,101000.516
13,25.793,42.215,101000.031
3,26.049,40.625,101002.492
21,27.506,40.173,101000.250
23,27.150,40.406,101002.477
24,26.107,40.034,101000.023
8,25.007,42.315,101000.195
28,25.027,42.413,101000.383
11,26.398,40.299,101000.219
31,26.974,41.915,101002.500
2,27.096,40.013,101001.578
30,25.206,42.501,101002.383
6,25.751,40.100,101000.641
18,25.516,41.246,101002.375
4,25.020,42.471,101002.461
27,25.485,40.051,101001.211
7,26.837,40.300,101001.000
14,25.169,41.250,101000.641
15,25.144,40.773,101001.531
25,25.111,41.738,101002.422
20,26.722,40.301,101002.500
16,25.122,40.008,101000.367
10,25.294,41.103,101000.953
12,26.127,41.044,101001.227
29,27.506,41.391,101000.031
22,26.498,40.083,101000.992
26,27.505,40.426,101002.422
9,25.011,40.204,101002.094
5,25.014,42.388,101002.500
19,25.551,40.182,101000.578
17,25.908,42.505,101000.047
13,25.124,40.009,101001.078
3,26.272,40.229,101001.367
21,26.103,40.062,101001.656
23,25.040,42.348,101000.984
24,25.029,40.973,101000.055
8,25.014,40.015,101002.117
28,25.857,41.917,101001.312
11,25.831,42.352,101002.500
31,25.078,40.057,101002.164
2,25.704,40.136,101000.758
30,25.402,41.864,101000.016
6,25.007,40.056,101002.422
18,26.550,40.022,101000.016
4,25.020,41.260,101001.320
27,25.018,40.143,101000.016
7,25.012,40.146,101001.648
14,25.211,41.534,101000.008
15,25.163,40.535,101000.125
25,27.489,40.137,101000.984
20,25.019,41.853,101001.336
16,27.228,40.788,101000.023
10,27.374,40.358,101001.219
12,25.162,40.073,101000.609
29,27.499,42.273,101000.234
22,26.442,40.912,101000.867
26,25.241,41.405,101000.281
9,25.232,40.086,101000.914
5,27.068,41.522,101001.781
19,25.238,41.959,101000.906
17,25.406,40.045,101000.273
13,25.013,40.613,101001.852
3,25.012,40.064,101000.180
21,27.408,41.689,101001.664
23,25.489,40.017,101002.258
24,25.347,42.113,101000.047
8,25.212,42.501,101001.086
28,25.036,42.360,101000.570
11,25.353,40.810,101001.547
31,25.081,40.050,101000.461
2,27.495,40.050,101002.492
30,25.995,40.969,101000.062
6,25.770,40.311,101000.141
18,27.463,40.110,101000.094
4,25.402,42.122,101000.484
27,27.465,40.021,101000.008
7,25.015,40.335,101002.031
14,25.523,41.913,101000.047
15,25.390,40.787,101002.422
25,27.260,40.007,101002.438
20,25.006,41.015,101000.125
16,26.876,42.493,101000.453
10,27.039,40.903,101000.188
12,25.011,40.572,101000.750
29,26.734,40.371,101000.141
22,25.078,42.414,101000.430
26,25.437,40.075,101002.375
9,25.011,40.342,101001.094
5,27.361,40.442,101000.016
19,25.187,40.628,101000.320
17,25.869,42.430,101002.062
13,25.065,40.012,101000.320
3,25.013,40.449,101000.125
21,25.006,42.410,101000.078
23,26.615,42.395,101002.477
24,25.919,42.487,101000.211
8,25.011,40.040,101002.078
28,25.465,40.154,101000.312
11,25.826,42.322,101000.016
31,26.915,41.980,101002.109
2,27.160,41.186,101000.562
30,25.591,40.025,101000.141
6,26.143,42.380,101001.633
18,25.034,40.172,101002.367
4,25.013,41.045,101001.242
27,26.830,40.015,101001.047
7,25.037,40.885,101000.188
14,26.718,40.096,101000.523
15,26.845,40.119,101002.320
25,25.977,40.884,101001.531
20,26.322,40.357,101001.922
16,25.017,40.020,101000.039
10,25.493,41.238,101000.086
12,25.009,42.334,101001.656
29,25.014,41.044,101002.492
22,26.865,40.048,101000.102
26,25.162,40.084,101000.094
9,26.475,41.124,101001.664
5,25.636,42.404,101002.492
19,25.213,41.837,101000.023
17,25.124,42.386,101002.477
13,25.021,40.450,101000.414
3,25.047,40.023,101000.211
21,25.242,40.017,101000.227
23,27.505,41.454,101000.883
24,25.013,40.013,101000.156
8,25.024,40.020,101001.656
28,25.822,40.209,101000.930
11,25.730,40.042,101002.406
31,27.493,40.028,101000.016
2,27.284,40.015,101000.414
30,25.006,41.895,101002.219
6,26.220,41.698,101001.562
18,25.096,40.694,101000.070
4,27.118,40.093,101002.086
27,27.045,42.505,101002.461
7,25.067,40.007,101002.273
14,25.325,42.507,101002.062
15,25.010,42.026,101002.062
25,25.617,40.182,101001.070
20,25.013,42.101,101000.195
16,26.189,42.009,101001.148
10,26.316,40.681,101002.031
12,25.377,42.474,101000.281
29,26.405,42.190,101000.039
22,27.039,40.023,101002.461
26,25.599,40.361,101002.414
9,25.208,40.016,101002.508
5,25.764,40.042,101001.227
19,25.520,40.022,101001.969
17,25.291,41.534,101000.305
13,25.439,40.113,101001.266
3,27.429,42.482,101000.008
21,25.021,41.347,101000.023
23,25.028,40.878,101000.031
24,25.239,40.037,101002.273
8,26.088,42.264,101000.500
28,25.461,40.052,101000.719
11,27.314,41.318,101000.156
31,27.050,40.085,101000.312
2,25.691,40.957,101002.492
30,25.045,40.766,101000.195
6,25.141,40.716,101002.453
18,26.927,42.290,101001.273
4,26.924,40.019,101000.109
27,25.016,40.101,101000.016
7,27.310,40.464,101000.602
14,25.022,42.277,101001.125
15,25.043,40.019,101000.875
25,25.011,40.178,101001.023
20,25.018,40.896,101001.211
16,27.290,40.734,101001.289
10,26.826,40.099,101000.469
12,27.149,40.006,101000.016
29,25.021,42.462,101000.023
22,25.064,41.076,101000.258
26,25.065,40.042,101000.258
9,25.038,40.596,101000.016
5,25.145,40.313,101001.938
19,25.613,40.104,101000.211
17,26.027,40.075,101002.047
13,25.739,40.659,101001.719
3,25.131,40.806,101000.023
21,27.479,40.010,101000.031
23,25.110,40.808,101000.320
24,27.468,42.494,101000.109
8,25.913,40.225,101002.305
28,25.873,42.115,101000.875
11,25.011,40.021,101000.070
31,25.277,40.158,101000.086
2,25.009,40.047,101000.125
30,26.392,42.287,101000.695
6,26.164,40.095,101000.164
18,26.914,40.482,101000.008
4,25.018,40.006,101000.578
27,25.007,40.015,101002.203
7,25.024,41.232,101002.047
14,25.125,40.513,101002.477
15,25.376,42.496,101000.305
25,26.469,41.676,101002.219
20,25.009,40.012,101000.156
16,26.406,40.063,101000.008
10,26.381,40.026,101000.016
12,25.009,40.051,101001.977
29,27.088,42.451,101002.188
22,25.017,41.033,101000.172
26,26.380,40.006,101000.008
9,25.864,40.016,101000.023
5,25.010,40.054,101000.195
19,25.036,40.030,101000.453
17,25.079,40.070,101000.656
13,25.248,40.680,101000.227
3,26.099,42.506,101000.023
21,25.144,40.020,101001.703
23,25.416,40.217,101000.484
24,27.442,40.007,101000.625
8,25.483,40.180,101001.250
28,25.068,40.015,101000.094
11,25.313,40.716,101002.273
31,26.204,40.334,101000.234
2,25.267,40.146,101000.094
30,27.139,40.022,101000.023
6,25.280,40.187,101000.039
18,27.115,42.291,101002.422
4,26.008,42.122,101000.031
27,25.160,40.096,101001.703
7,25.017,40.021,101000.039
14,25.014,40.792,101002.117
15,25.506,40.157,101000.141
25,25.523,40.015,101000.086
20,25.006,40.350,101000.547
16,26.139,40.077,101000.594
10,25.771,40.007,101000.836
12,25.026,40.287,101000.023
29,26.405,40.080,101000.156
22,27.447,42.221,101000.461
26,25.435,41.787,101002.500
9,25.913,41.609,101002.055
5,26.094,42.506,101001.383
19,25.383,41.486,101000.141
17,26.543,40.190,101002.367
13,25.176,42.174,101002.312
3,25.109,40.040,101000.352
21,27.500,42.382,101001.203
23,25.021,40.006,101002.008
24,25.506,40.090,101000.047
8,26.153,40.475,101000.125
28,25.014,40.009,101001.445
11,26.715,40.308,101001.891
31,25.958,40.047,101000.898
2,25.468,41.722,101001.875
30,25.011,42.029,101000.172
6,25.102,40.029,101000.023
18,27.469,40.045,101001.547
4,25.019,40.093,101000.727
27,27.490,40.500,101001.375
7,25.124,42.506,101000.008
14,25.305,41.745,101000.125
15,25.512,40.477,101002.164
25,25.167,40.553,101000.320
20,26.188,40.755,101000.008
16,26.694,41.647,101000.016
10,25.352,40.093,101001.242
12,25.070,41.026,101002.430
29,25.238,40.240,101000.008
22,26.019,40.933,101000.180
26,26.208,42.411,101000.117
9,25.763,40.011,101002.477
5,25.896,40.611,101000.016
19,25.007,41.810,101001.289
17,27.185,40.007,101001.172
13,25.012,40.152,101000.797
3,25.007,40.188,101000.008
21,25.011,40.006,101002.047
23,26.768,40.018,101000.219
24,26.046,40.419,101000.953
8,26.817,41.584,101000.188
28,26.058,40.658,101002.180
11,25.108,41.898,101000.180
31,25.023,40.158,101001.102
2,25.024,40.010,101000.031
30,25.034,40.791,101001.703
6,27.105,40.480,101000.008
18,27.387,42.332,101000.789
4,27.395,42.178,101000.711
27,25.787,41.302,101000.305
7,26.926,42.052,101001.766
14,27.253,40.950,101000.547
15,25.708,40.115,101000.031
25,25.415,40.966,101000.102
20,26.155,40.051,101002.297
16,26.380,40.142,101001.367
10,25.666,40.392,101002.492
12,26.611,40.096,101000.078
29,26.712,40.043,101002.289
22,25.181,40.006,101002.406
26,27.346,42.372,101000.016
9,26.732,40.016,101000.062
5,25.373,40.209,101001.875
19,25.038,40.165,101000.812
17,27.147,40.081,101002.430
13,25.538,42.317,101000.219
3,25.693,40.202,101000.023
21,26.078,41.830,101000.117
23,25.036,40.725,101001.141
24,26.223,40.079,101001.391
8,27.507,41.424,101001.641
28,25.409,40.023,101000.672
11,27.427,40.016,101002.336
31,26.908,40.179,101001.977
2,26.682,40.009,101000.523
30,27.438,42.171,101000.016
6,26.764,41.314,101001.031
18,25.151,40.014,101001.859
4,25.174,40.157,101000.102
27,25.054,40.983,101001.508
7,25.109,41.196,101001.305
14,25.030,42.393,101000.164
15,27.479,40.035,101001.867
25,26.351,41.480,101000.062
20,26.025,42.131,101002.477
16,26.761,40.091,101001.766
10,25.195,40.950,101000.094
12,26.620,42.345,101000.031
29,27.023,40.792,101002.508
22,25.127,41.033,101000.367
26,25.027,42.499,101000.086
9,25.171,40.177,101000.977
5,26.426,40.006,101002.508
19,26.718,40.012,101000.953
17,25.939,40.213,101000.383
13,25.080,41.701,101000.008
3,25.162,40.033,101000.039
21,27.231,40.014,101000.031
23,25.974,42.500,101002.320
24,25.298,40.343,101000.062
8,25.236,40.404,101000.227
28,25.229,40.061,101001.617
11,25.300,41.238,101000.250
31,25.313,40.474,101000.055
2,25.183,40.006,101002.102
30,26.739,40.697,101000.008
6,27.049,40.374,101001.148
18,25.034,40.705,101000.867
4,27.402,42.438,101001.273
27,25.167,41.441,101000.398
7,27.397,42.173,101002.461
14,25.218,41.625,101000.008
15,26.579,42.181,101000.016
25,25.977,40.022,101000.742
20,25.775,41.969,101001.719
16,25.085,41.253,101000.352
10,25.284,40.069,101000.055
12,25.435,41.204,101000.094
29,25.047,41.913,101002.461
22,26.567,41.283,101000.016
26,25.598,41.472,101000.461
9,26.830,41.816,101000.195
5,26.945,40.133,101002.492
19,25.018,40.119,101000.789
17,25.066,40.009,101000.055
13,27.318,40.600,101000.242
3,27.173,40.661,101000.188
21,26.768,40.023,101000.234
23,27.194,41.912,101000.016
24,26.196,40.008,101000.086
8,25.060,40.551,101000.695
28,25.007,40.033,101000.016
11,25.227,40.105,101002.125
31,25.032,40.418,101001.734
2,25.406,42.336,101002.484
30,25.006,40.203,101000.031
6,27.313,40.530,101000.945
18,26.928,42.215,101001.117
4,25.937,40.446,101001.547
27,25.683,40.021,101002.023
7,26.560,40.335,101000.016
14,27.046,41.467,101000.516
15,25.283,40.709,101001.086
25,27.372,41.896,101002.492
20,25.114,40.349,101002.281
16,25.331,40.502,101000.047
10,25.556,41.988,101000.820
12,25.457,40.029,101000.031
29,27.173,41.956,101000.070
22,27.248,40.010,101000.078
26,25.095,40.011,101000.477
9,27.373,41.220,101000.203
5,25.124,40.772,101000.023
19,26.099,41.392,101000.391
17,25.050,40.765,101001.977
13,25.021,40.689,101002.367
3,26.915,40.746,101002.500
21,25.536,40.700,101000.055
23,27.229,40.319,101002.375
24,25.515,40.017,101001.883
8,25.046,40.006,101000.672
28,25.814,42.248,101000.094
11,27.431,40.620,101000.008
31,25.315,40.636,101001.125
2,25.009,42.041,101001.914
30,25.008,40.007,101000.133
6,27.001,40.017,101001.266
18,25.018,41.953,101000.078
4,25.064,41.022,101002.062
27,25.402,41.219,101001.578
7,27.422,40.049,101002.023
14,25.094,40.675,101001.141
15,26.164,40.803,101000.539
25,25.705,40.047,101001.391
20,25.116,40.007,101001.641
16,27.063,42.504,101001.422
10,25.049,42.067,101002.219
12,26.081,40.058,101001.570
29,25.028,40.028,101001.266
22,25.197,41.529,101002.492
26,27.146,40.006,101000.758
9,27.049,40.340,101000.680
5,26.953,42.499,101000.164
19,25.035,40.047,101002.508
17,25.021,41.066,101000.344
13,25.488,40.069,101000.266
3,25.484,41.110,101000.992
21,25.013,40.066,101000.578
23,25.133,40.011,101000.008
24,27.013,40.008,101001.172
8,27.358,40.716,101000.156
28,25.609,40.032,101001.461
11,27.506,40.061,101000.102
31,25.112,40.188,101000.992
2,25.013,40.515,101000.047
30,25.145,40.699,101002.352
6,27.369,40.116,101000.367
18,25.027,40.593,101002.156
4,27.153,40.230,101001.930
27,25.157,40.022,101000.133
7,25.279,41.389,101000.086
14,26.440,40.679,101001.000
15,27.493,40.313,101000.711
25,27.483,40.747,101000.039
20,27.173,40.089,101000.023
16,25.083,41.573,101000.008
10,27.029,40.059,101001.828
12,25.627,40.063,101000.117
29,25.008,40.418,101000.594
22,25.442,40.578,101001.219
26,25.393,40.018,101001.453
9,27.486,40.353,101000.711
5,25.114,40.632,101000.250
19,25.113,40.036,101000.031
17,26.586,40.345,101000.188
13,25.008,40.248,101000.078
3,26.630,40.049,101001.891
21,25.583,40.009,101002.438
23,25.875,40.203,101001.219
24,26.619,42.066,101002.398
8,25.762,41.541,101000.797
28,25.077,42.376,101000.500
11,27.265,40.073,101000.242
31,25.278,40.018,101000.445
2,25.869,42.497,101001.312
30,25.026,40.013,101001.234
6,27.503,40.379,101001.961
18,26.098,40.664,101000.445
4,25.762,42.477,101002.250
27,25.038,42.333,101000.008
7,27.180,40.258,101000.016
14,27.103,42.352,101001.625
15,25.062,41.995,101000.008
25,25.029,42.470,101001.562
20,25.079,42.066,101000.078
16,26.150,41.533,101000.070
10,25.157,41.081,101002.094
12,25.089,42.137,101000.672
29,25.442,40.342,101000.242
22,25.072,40.299,101000.008
26,25.021,42.045,101002.141
9,27.439,40.007,101000.422
5,26.234,40.084,101000.117
19,25.013,40.174,101001.398
17,25.330,40.675,101000.289
13,26.156,40.648,101000.930
3,25.303,41.524,101000.008
21,25.837,42.505,101000.375
23,27.349,40.220,101001.281
24,27.032,41.025,101000.008
8,25.899,41.744,101000.016
28,25.020,40.339,101001.102
11,27.148,41.190,101002.062
31,25.044,40.008,101001.219
2,27.256,40.112,101000.047
30,25.006,42.066,101000.078
6,25.016,42.447,101000.195
18,25.017,40.957,101000.742
4,25.549,40.602,101002.492
27,25.021,40.052,101000.062
7,26.019,40.044,101000.070
14,25.033,42.340,101001.531
15,27.050,40.645,101002.438
25,26.176,42.063,101000.789
20,25.074,42.407,101001.844
16,25.142,40.062,101001.523
10,25.144,42.304,101000.039
12,27.325,41.514,101001.602
29,25.467,42.150,101001.789
22,25.088,40.278,101000.016
26,25.774,40.220,101000.055
9,25.014,41.722,101002.492
5,25.009,42.149,101000.008
19,25.101,40.038,101000.438
17,26.127,40.194,101000.633
13,26.945,40.091,101001.211
3,27.427,40.826,101001.594
21,25.219,40.821,101000.016
23,26.188,41.238,101000.023
24,26.893,40.480,101000.508
8,26.600,40.683,101002.438
28,25.285,40.026,101000.008
11,25.830,42.249,101000.148
31,25.035,41.402,101000.320
2,26.621,40.021,101000.008
30,27.135,42.501,101000.492
6,25.069,40.006,101002.492
18,25.185,40.031,101000.008
4,26.517,40.095,101000.016
27,27.483,40.525,101002.469
7,25.353,40.143,101001.039
14,25.805,40.278,101002.500
15,25.270,40.006,101000.008
25,25.122,40.054,101000.016
20,25.006,40.072,101000.703
16,25.006,40.037,101000.055
10,25.758,40.006,101000.016
12,25.146,40.612,101000.109
29,25.106,40.268,101002.477
22,25.006,42.474,101001.039
26,25.202,42.148,101000.047
9,25.040,40.007,101001.469
5,27.490,40.420,101001.961
19,25.203,42.420,101001.516
17,27.407,40.017,101000.047
13,25.017,41.791,101000.031
3,25.007,42.504,101001.203
21,25.038,42.158,101000.031
23,25.028,40.773,101001.633
24,27.413,40.088,101000.227
8,25.703,40.169,101002.438
28,25.073,40.129,101000.070
11,25.111,41.849,101002.297
31,27.468,40.009,101001.898
2,27.432,41.850,101000.078
30,25.140,42.055,101001.422
6,25.765,42.434,101000.164
18,25.006,40.576,101000.375
4,27.027,40.054,101001.492
27,27.503,40.038,101000.094
7,25.055,40.599,101000.031
14,25.741,42.427,101002.500
15,26.585,41.238,101000.023
25,26.153,42.354,101001.203
20,26.801,40.016,101002.469
16,25.961,40.965,101002.500
10,25.101,40.606,101000.883
12,25.079,40.617,101001.227
29,26.296,40.021,101000.055
22,25.071,40.155,101000.477
26,27.284,41.606,101000.320
9,25.595,40.082,101000.094
5,25.193,41.531,101000.680
19,27.506,42.458,101000.031
17,26.419,40.201,101000.016
13,27.493,40.007,101000.109
3,27.161,40.009,101002.477
21,25.156,42.024,101001.750
23,25.037,42.257,101000.375
24,25.449,42.500,101000.070
8,27.413,40.034,101002.406
28,25.035,40.137,101000.500
11,25.406,40.011,101000.031
31,25.035,41.459,101000.070
2,27.505,40.066,101000.008
30,26.709,40.049,101000.297
6,25.205,41.306,101002.336
18,25.014,41.054,101002.430
4,27.442,40.872,101000.008
27,25.026,40.064,101000.555
7,25.011,41.929,101000.055
14,25.414,40.128,101000.133
15,26.506,40.026,101002.500
25,27.496,41.658,101002.391
20,26.236,40.112,101002.344
16,26.169,40.607,101000.297
10,27.506,42.139,101000.305
12,25.185,40.048,101000.180
29,26.794,41.906,101001.898
22,26.712,40.043,101002.477
26,25.669,40.008,101000.047
9,25.377,41.313,101000.023
5,25.064,40.073,101000.008
19,25.038,41.980,101000.883
17,26.429,42.256,101000.047
13,25.014,40.894,101001.727
3,25.284,40.115,101000.570
21,26.305,40.011,101000.844
23,25.086,40.919,101000.047
24,25.023,40.006,101000.352
8,26.358,40.008,101000.891
28,25.015,41.694,101000.898
11,25.506,42.032,101002.414
31,25.014,40.024,101002.367
