node_id,temperature,humidity,pressure
5,27.366,40.788,101000.164
3,26.039,40.014,101000.188
2,26.011,40.006,101000.070
4,25.059,40.602,101000.734
6,25.178,40.007,101000.094
5,25.012,40.361,101002.422
3,25.245,40.617,101001.266
2,25.851,42.242,101002.492
4,26.983,41.882,101000.969
6,25.356,41.882,101001.234
5,25.708,41.229,101000.055
3,25.019,40.413,101000.141
2,25.044,40.999,101000.594
4,25.039,40.764,101002.445
6,25.009,40.096,101000.344
5,25.954,40.752,101000.164
3,25.010,40.264,101001.016
2,27.474,41.552,101002.422
4,26.402,42.490,101000.109
6,27.299,40.017,101000.266
5,25.060,42.425,101002.484
3,27.487,41.787,101001.805
2,25.184,40.015,101000.133
4,27.050,40.822,101000.008
6,25.546,41.612,101000.914
5,27.503,40.277,101000.188
3,25.006,41.532,101002.406
2,27.303,42.342,101002.492
4,27.451,42.340,101000.047
6,27.005,40.526,101000.219
5,25.237,40.019,101000.797
3,25.493,42.362,101001.102
2,26.704,40.471,101000.016
4,25.367,40.116,101000.258
6,25.035,40.059,101000.766
5,27.429,40.055,101000.023
3,26.977,42.467,101000.250
2,27.451,41.339,101000.008
4,26.724,40.288,101001.359
6,25.065,40.938,101002.375
5,25.614,42.270,101000.047
3,25.488,40.585,101000.008
2,25.010,41.925,101000.008
4,25.859,40.015,101000.008
6,27.487,40.258,101001.203
5,26.487,41.990,101000.430
3,25.022,40.021,101002.312
4,25.018,42.464,101001.828
2,25.353,41.495,101002.414
6,25.014,42.497,101000.273
5,25.272,40.376,101000.031
3,25.023,40.121,101002.406
4,25.109,42.408,101000.820
2,25.011,40.332,101001.945
6,25.185,40.315,101000.781
5,26.241,40.014,101002.500
3,25.484,40.135,101001.961
4,27.433,42.041,101002.508
2,27.503,42.494,101002.469
6,25.010,40.233,101000.836
5,26.975,40.061,101002.508
3,26.130,40.373,101000.945
2,25.205,40.329,101000.117
4,25.021,40.569,101002.508
6,25.706,40.020,101000.039
5,27.074,40.625,101000.016
3,25.335,42.049,101000.047
2,25.075,40.048,101000.266
4,27.007,40.011,101002.352
6,25.683,42.407,101000.250
5,25.574,40.005,101002.242
3,25.079,40.896,101000.953
2,27.312,40.446,101000.281
4,25.750,40.085,101001.906
6,25.011,40.293,101000.242
5,26.968,40.014,101001.289
3,27.034,40.014,101001.562
2,25.438,40.971,101000.203
4,25.971,40.553,101000.500
6,25.015,40.021,101001.570
5,25.193,42.270,101002.148
3,26.019,40.010,101000.109
2,25.422,40.017,101001.445
4,25.007,40.008,101000.008
6,25.019,41.552,101000.789
5,26.303,42.428,101000.391
3,25.329,40.008,101001.906
2,25.014,40.012,101000.109
4,27.447,40.739,101002.047
6,25.969,40.664,101000.023
5,26.098,42.025,101000.156
3,27.155,40.161,101000.602
2,25.257,40.010,101000.461
4,27.498,42.422,101000.188
6,27.325,40.364,101000.016
5,25.229,41.426,101000.766
3,25.495,42.506,101001.883
2,27.331,40.030,101001.344
4,25.041,41.277,101001.789
6,27.030,40.108,101000.023
5,26.754,40.284,101000.031
3,26.728,41.755,101000.820
2,27.170,40.415,101000.047
4,25.072,40.222,101002.477
6,26.054,40.086,101000.047
5,25.488,40.181,101000.062
3,25.320,40.108,101001.078
2,25.285,40.566,101001.047
4,26.271,40.131,101000.359
6,27.290,40.023,101000.102
5,25.563,41.229,101000.008
3,25.301,40.785,101001.938
2,25.010,40.811,101000.586
4,27.202,42.218,101000.570
6,26.104,40.020,101000.016
5,25.318,40.222,101000.695
3,25.523,40.095,101000.109
2,25.233,41.691,101000.070
4,26.385,40.751,101002.508
6,25.074,40.126,101000.367
5,25.373,42.423,101000.008
3,27.506,40.010,101000.016
2,27.338,41.331,101000.422
4,25.829,40.061,101000.102
6,26.851,41.577,101000.180
5,27.032,40.033,101000.008
3,25.107,42.252,101000.625
2,25.027,40.469,101000.609
4,27.494,42.253,101000.984
6,25.007,40.012,101001.570
5,25.563,42.461,101000.094
3,25.102,42.506,101000.828
2,25.007,40.482,101000.008
4,25.148,40.009,101000.125
6,27.082,40.064,101001.898
5,25.092,42.106,101000.156
3,25.061,40.893,101002.336
2,26.372,40.794,101000.055
4,25.122,40.007,101000.008
6,25.894,40.073,101001.531
5,25.391,40.980,101000.094
3,25.006,40.766,101000.234
2,26.727,42.409,101002.453
4,26.735,40.046,101000.047
6,26.443,40.017,101002.188
5,25.021,40.908,101000.031
3,25.994,40.654,101000.500
2,26.721,40.373,101000.031
4,27.467,40.022,101001.164
6,25.369,40.095,101000.031
5,27.018,42.376,101000.016
3,27.363,40.120,101000.094
2,25.049,40.867,101000.094
4,27.071,40.343,101000.312
6,25.018,40.012,101000.031
5,25.130,40.029,101000.828
3,26.934,40.482,101001.062
2,25.160,40.140,101000.078
4,25.310,41.363,101000.164
6,27.472,41.619,101002.383
5,27.507,41.839,101002.000
3,25.198,40.920,101001.305
2,26.731,40.007,101000.008
4,25.037,41.064,101001.734
6,25.028,40.024,101000.008
5,25.043,40.104,101000.852
3,27.486,40.076,101001.383
4,25.590,40.743,101000.617
2,27.388,42.302,101000.070
6,25.024,40.060,101001.008
5,25.010,40.006,101000.039
3,25.032,40.010,101002.453
2,25.068,41.856,101000.734
4,25.043,41.949,101000.031
6,25.135,40.211,101000.250
5,25.026,40.016,101002.352
3,25.164,40.358,101002.273
4,25.107,41.669,101000.008
2,25.476,40.602,101001.195
6,26.366,40.569,101001.789
5,27.182,40.388,101000.164
3,25.200,40.791,101000.070
2,25.024,41.093,101000.633
4,25.822,42.270,101000.453
6,27.021,40.475,101000.008
5,25.420,42.420,101000.008
3,25.301,41.347,101001.445
2,27.457,42.156,101000.531
4,27.072,40.601,101000.078
6,25.101,40.064,101000.484
5,25.122,40.041,101001.406
3,25.023,40.079,101001.500
2,26.317,41.516,101000.266
4,25.008,40.132,101001.023
6,27.185,40.022,101000.211
5,25.021,42.445,101002.391
3,25.862,40.040,101002.250
2,27.289,40.763,101000.602
4,25.137,41.824,101000.297
6,25.011,40.007,101001.703
5,25.153,40.025,101002.469
3,25.006,41.370,101000.047
2,25.815,41.637,101000.422
4,25.031,41.138,101000.391
6,26.242,40.122,101002.484
5,25.089,40.374,101001.859
3,26.889,42.008,101000.367
2,26.924,42.013,101001.445
4,26.331,40.192,101002.508
6,27.484,41.988,101001.492
5,25.416,42.098,101000.117
3,25.044,40.032,101000.766
2,25.028,40.477,101001.102
4,25.009,40.886,101001.406
6,25.952,40.082,101000.398
5,26.223,40.086,101000.016
3,25.294,42.210,101002.172
2,26.417,40.646,101002.469
4,26.540,42.336,101000.039
6,27.488,40.136,101000.047
5,25.251,40.062,101002.102
3,25.008,41.537,101000.008
2,27.488,41.094,101002.125
4,25.109,41.740,101000.109
6,27.459,42.487,101000.359
5,25.010,40.046,101002.500
3,25.073,40.006,101000.016
2,27.428,40.371,101000.336
4,25.256,40.056,101002.289
6,25.044,40.008,101001.484
5,27.001,40.031,101002.352
3,25.024,40.069,101002.508
2,26.285,40.447,101001.711
4,26.240,40.064,101002.438
6,25.072,42.130,101000.234
5,25.010,40.145,101001.891
3,25.773,40.412,101000.383
2,27.126,41.632,101001.219
4,25.216,40.965,101002.227
6,25.258,40.130,101001.602
5,25.006,40.474,101000.062
3,25.011,40.007,101000.078
2,27.025,40.030,101000.102
4,27.443,40.007,101002.453
6,25.347,40.294,101000.750
5,27.441,40.350,101000.008
3,26.478,41.261,101001.547
2,25.012,40.319,101000.789
4,27.353,40.182,101002.141
6,25.213,40.918,101001.109
5,26.684,40.206,101002.461
3,25.184,40.006,101002.430
2,25.291,40.221,101000.469
4,26.978,40.685,101002.203
6,26.938,40.330,101002.398
5,27.160,40.616,101002.445
3,25.039,40.017,101001.438
2,25.538,41.264,101000.086
4,25.129,41.955,101002.422
6,26.950,40.006,101002.062
5,25.226,41.455,101001.328
3,25.034,40.040,101001.586
2,25.077,40.204,101000.039
4,27.299,41.725,101002.109
6,27.181,40.443,101002.250
5,27.247,42.278,101002.336
3,25.156,40.042,101000.969
2,25.043,40.817,101000.156
4,26.582,40.194,101000.094
6,25.039,42.506,101000.266
5,27.486,40.182,101001.414
3,25.022,40.038,101000.031
2,26.455,41.607,101001.414
4,25.718,40.015,101002.172
6,26.239,40.619,101000.047
5,25.013,41.077,101002.469
3,25.070,40.637,101000.133
2,27.503,40.742,101002.445
4,25.027,41.710,101001.922
6,27.393,40.010,101001.281
5,27.477,40.213,101002.102
3,26.599,40.570,101000.305
2,26.952,40.173,101000.164
4,25.044,41.117,101000.680
6,27.005,40.627,101000.023
5,26.253,42.399,101002.227
3,25.311,41.333,101000.711
2,27.476,40.109,101000.602
4,25.062,42.434,101000.133
6,25.060,42.394,101000.008
5,25.859,40.781,101000.219
3,27.353,42.107,101001.727
2,26.461,40.122,101001.977
4,26.025,40.011,101000.016
6,26.642,40.442,101002.102
5,26.195,40.379,101000.289
3,25.026,41.947,101000.531
4,26.125,40.820,101001.422
2,25.920,40.011,101002.484
6,25.073,40.032,101000.633
5,25.058,40.385,101000.852
3,27.397,40.896,101001.625
2,26.749,40.114,101000.531
4,25.031,41.480,101000.438
6,25.016,40.898,101000.117
5,25.007,40.291,101000.016
3,25.187,42.477,101000.562
2,26.959,42.492,101000.055
4,25.619,40.221,101000.219
6,25.060,42.351,101000.578
5,27.506,40.334,101000.406
3,27.334,40.464,101000.258
2,26.784,40.032,101000.109
4,25.073,40.159,101000.008
6,27.119,40.852,101000.492
5,26.914,40.017,101001.219
3,25.095,40.091,101001.133
2,25.643,40.133,101000.016
4,26.878,40.454,101000.102
6,25.142,40.006,101000.016
5,25.151,40.015,101001.914
3,26.272,40.130,101002.500
2,25.026,40.018,101000.602
4,26.307,41.034,101000.008
6,27.190,40.132,101000.672
5,27.506,40.116,101001.117
3,25.122,40.692,101000.945
2,25.406,40.045,101002.039
4,25.525,40.053,101000.164
6,25.813,40.401,101002.492
5,25.051,40.006,101001.359
3,25.412,40.036,101000.570
2,25.281,40.281,101000.008
4,25.069,41.311,101002.508
6,26.573,42.488,101001.805
5,27.501,40.902,101000.328
3,25.133,42.506,101000.047
2,25.164,40.090,101002.227
4,27.464,42.449,101001.922
6,25.344,40.058,101002.047
5,25.932,42.324,101002.242
3,25.035,40.036,101000.898
2,25.251,40.338,101000.031
4,25.062,40.434,101000.047
6,25.047,40.633,101001.359
5,25.187,40.298,101000.141
3,25.292,42.193,101001.859
2,25.083,40.163,101000.164
4,25.036,40.035,101000.031
6,25.062,40.096,101002.422
5,25.010,40.423,101002.141
3,26.208,40.140,101002.453
2,25.711,41.380,101000.039
4,27.363,40.511,101000.219
6,25.207,42.201,101000.031
5,25.515,42.470,101001.164
3,27.331,40.096,101000.352
2,26.212,40.938,101001.922
4,25.769,42.123,101000.062
6,25.062,40.610,101001.930
5,26.419,42.505,101000.008
3,26.055,41.436,101002.070
2,26.193,42.148,101000.008
4,25.094,40.114,101000.367
6,25.214,40.034,101000.016
5,26.527,41.628,101000.766
3,25.009,40.346,101000.055
2,27.460,42.360,101000.008
4,25.075,40.040,101001.969
6,26.254,41.872,101002.328
5,25.516,40.397,101001.500
3,25.998,40.978,101000.172
2,25.160,40.287,101000.352
4,25.159,40.023,101002.188
6,25.132,41.177,101001.852
5,25.006,42.423,101002.367
3,25.089,40.141,101000.062
2,25.040,40.065,101000.836
4,27.141,42.037,101001.055
6,27.202,42.494,101001.016
5,26.662,42.480,101000.164
3,25.135,42.330,101002.430
2,25.028,42.078,101000.812
4,25.014,40.141,101002.477
6,25.016,42.385,101000.008
5,27.499,42.154,101001.289
3,25.054,40.464,101001.305
2,26.265,41.064,101000.352
4,25.119,40.006,101000.953
6,27.428,42.128,101001.297
5,25.092,40.708,101000.156
3,25.537,40.016,101001.289
2,25.008,42.505,101002.344
4,25.029,40.355,101001.102
6,27.386,41.406,101002.055
5,26.531,40.250,101001.695
3,26.957,40.041,101000.484
2,25.012,40.058,101001.305
4,25.211,40.039,101000.492
6,26.793,40.606,101000.008
5,25.132,42.351,101000.633
3,25.297,40.117,101001.930
2,25.405,40.013,101000.617
4,26.751,41.331,101002.500
6,25.730,42.385,101000.008
5,25.330,40.121,101000.008
3,27.447,40.501,101000.594
2,27.400,40.042,101000.414
4,25.020,41.711,101000.875
6,26.307,40.012,101000.398
5,26.663,40.808,101000.203
3,25.174,40.320,101002.102
2,27.162,42.273,101002.320
4,25.045,40.276,101000.055
6,25.241,40.742,101000.211
5,25.223,42.056,101002.484
3,25.013,40.405,101000.023
2,25.890,40.611,101000.188
4,25.033,40.201,101000.203
6,27.019,41.892,101002.344
5,25.553,40.547,101001.969
3,27.306,41.158,101000.008
2,25.099,42.008,101001.391
4,27.293,42.205,101000.180
6,25.429,42.437,101000.078
5,27.470,40.286,101000.406
3,25.028,41.623,101000.625
2,27.471,41.061,101000.219
4,27.272,40.345,101002.070
6,25.057,42.113,101000.203
5,25.007,40.161,101000.102
3,25.627,40.012,101002.258
2,27.506,42.317,101000.047
4,25.485,40.083,101001.680
6,25.475,40.060,101001.453
5,25.162,42.414,101000.445
3,25.084,40.415,101000.719
2,25.017,40.011,101000.945
4,25.060,40.084,101000.016
6,26.001,42.404,101002.133
5,26.742,42.232,101000.008
3,26.228,40.040,101000.258
2,25.064,40.011,101000.008
4,26.453,40.051,101001.445
6,25.228,41.954,101001.391
5,26.824,42.385,101001.547
3,27.439,41.274,101000.008
2,27.455,42.113,101000.750
4,25.008,40.930,101001.922
6,25.316,42.036,101000.070
5,25.043,40.283,101000.695
3,25.121,41.479,101000.008
2,25.007,42.484,101000.148
4,25.146,40.703,101000.008
6,25.523,40.044,101000.016
5,25.217,40.228,101001.453
3,25.314,40.013,101001.016
2,25.138,40.008,101002.172
4,25.348,40.986,101002.312
6,26.359,42.355,101002.484
5,25.012,41.539,101000.367
3,26.645,40.478,101001.750
2,25.116,42.097,101002.398
4,26.944,40.241,101000.227
6,25.134,42.505,101002.039
5,25.544,40.644,101002.461
3,25.263,40.090,101000.109
2,25.284,40.062,101001.109
4,25.475,41.071,101000.594
6,25.245,41.996,101002.336
5,25.660,40.137,101000.031
3,27.364,40.032,101000.016
2,25.032,42.222,101001.031
4,25.994,40.350,101000.094
6,25.037,40.007,101002.242
5,25.067,40.676,101001.539
3,25.007,40.367,101001.750
2,26.276,41.492,101000.078
4,25.757,41.212,101000.016
6,25.742,40.203,101002.258
5,27.500,40.628,101001.977
3,26.927,40.870,101000.227
4,26.087,41.744,101001.047
2,25.008,40.010,101001.336
6,27.496,40.022,101000.227
5,27.429,40.677,101000.672
3,25.370,40.006,101002.203
2,25.374,40.734,101002.125
4,27.445,40.341,101000.016
6,25.157,41.496,101002.477
5,26.252,40.210,101000.008
3,25.074,40.258,101000.664
2,26.344,42.428,101000.125
4,26.088,40.112,101001.984
6,27.434,40.663,101000.109
5,26.553,42.406,101001.383
3,25.494,42.503,101000.016
2,26.371,41.659,101002.414
4,25.234,42.122,101000.102
6,25.006,42.481,101000.008
5,26.452,41.010,101000.883
3,25.087,40.178,101000.008
2,25.108,40.007,101000.180
4,27.453,40.183,101000.211
6,26.124,40.368,101002.250
5,27.051,40.011,101000.008
3,26.859,40.097,101000.453
2,26.807,40.406,101000.477
4,27.433,40.019,101002.500
6,25.069,42.502,101000.023
5,27.482,40.454,101002.461
3,25.023,41.393,101000.906
2,25.080,40.099,101000.016
4,25.059,40.014,101000.508
6,25.193,42.483,101000.062
5,25.870,40.083,101000.023
3,25.029,42.235,101000.047
2,25.142,40.161,101002.414
4,26.569,42.364,101002.391
6,25.135,40.152,101000.172
5,25.070,41.618,101001.961
3,25.075,40.051,101000.047
2,25.338,40.059,101000.023
4,25.018,41.032,101000.008
6,25.352,40.190,101002.172
5,25.067,41.284,101000.008
3,25.313,40.703,101002.500
2,27.297,40.360,101002.500
4,25.209,42.258,101000.016
6,27.437,41.050,101000.094
5,25.372,41.692,101001.055
3,25.060,40.045,101000.023
2,25.013,40.775,101002.125
4,25.612,40.517,101000.156
6,25.502,40.311,101000.008
5,25.977,40.016,101000.305
3,25.006,40.825,101000.703
2,26.044,40.026,101000.031
4,25.971,40.014,101000.781
6,27.201,40.515,101000.031
5,25.846,40.007,101000.031
3,25.008,41.793,101000.688
2,25.075,40.694,101002.500
4,25.014,41.328,101000.039
6,27.028,40.155,101000.055
5,25.079,41.839,101000.031
3,26.621,40.135,101002.297
2,25.010,40.220,101000.375
4,25.184,40.109,101002.117
6,25.484,40.118,101002.047
5,25.036,40.499,101000.039
3,25.127,41.507,101000.180
2,25.544,42.413,101000.094
4,26.838,41.065,101000.414
6,25.523,40.759,101000.586
5,27.507,40.007,101000.062
3,27.032,40.930,101001.977
2,25.873,40.014,101002.227
4,25.787,41.401,101000.281
6,25.007,41.684,101002.164
5,25.166,40.820,101000.078
3,26.967,41.470,101002.375
2,25.029,40.858,101000.852
4,25.947,41.976,101000.023
6,25.939,42.457,101001.328
5,27.499,40.042,101000.008
3,27.278,40.441,101000.406
2,26.901,41.450,101000.164
4,25.024,40.015,101001.344
6,26.020,40.064,101000.062
5,25.016,42.479,101002.148
3,26.678,40.764,101002.086
2,26.060,40.047,101001.773
4,25.059,40.209,101000.016
6,25.514,42.301,101000.430
5,25.906,42.395,101001.359
3,25.121,40.416,101000.086
4,25.065,40.066,101000.031
2,25.160,42.494,101000.008
6,26.846,42.073,101002.211
5,25.422,42.470,101001.750
3,25.036,41.853,101000.062
2,25.043,41.398,101000.609
4,27.504,42.500,101002.406
6,25.053,40.452,101000.031
5,25.005,40.014,101000.227
3,25.007,41.274,101000.078
4,26.627,40.467,101000.539
2,25.135,41.564,101000.008
6,25.675,41.375,101001.266
5,25.197,42.476,101000.047
3,25.822,40.176,101002.508
2,25.177,42.401,101000.539
4,27.350,42.110,101000.234
6,26.404,42.294,101002.492
5,26.038,42.030,101000.617
3,27.051,40.233,101000.023
2,25.113,40.077,101000.414
4,26.493,40.088,101001.086
6,25.014,40.225,101000.094
5,25.701,41.781,101000.055
3,25.012,40.872,101002.211
2,25.119,40.020,101000.055
4,26.463,41.604,101000.164
6,27.337,40.396,101000.180
5,26.429,40.020,101002.312
3,25.225,40.493,101000.031
2,27.212,40.301,101000.023
4,27.076,40.013,101002.266
6,26.241,40.097,101000.094
5,25.469,41.401,101000.148
3,25.205,40.032,101000.141
2,25.548,42.252,101001.898
4,25.007,41.840,101000.008
6,26.072,40.100,101001.320
5,25.028,40.208,101002.484
3,25.575,40.012,101002.297
2,26.721,40.028,101001.336
4,25.040,40.020,101000.125
6,25.050,40.055,101000.477
5,26.180,41.169,101002.320
3,25.007,41.000,101000.367
2,25.445,40.014,101001.773
4,25.883,42.097,101001.102
6,26.066,40.022,101001.352
5,25.022,42.304,101000.023
3,25.282,40.633,101000.078
2,26.162,40.116,101000.320
4,26.612,40.062,101000.359
6,27.504,41.362,101000.961
5,25.372,40.037,101002.367
3,25.188,40.069,101000.391
2,26.173,40.132,101000.016
4,27.113,40.028,101000.867
6,25.084,41.817,101000.125
5,27.492,42.355,101002.086
3,25.021,40.028,101001.781
2,25.016,40.690,101000.031
4,25.210,40.653,101000.344
6,27.500,41.226,101001.844
5,25.022,41.447,101000.297
3,25.379,40.204,101000.336
2,27.364,40.691,101002.258
4,26.449,42.503,101000.023
6,26.535,40.009,101000.008
5,25.022,40.201,101000.984
3,25.499,40.222,101001.930
2,25.177,40.071,101002.383
4,25.430,40.537,101000.016
6,27.216,40.164,101001.320
5,25.054,40.403,101000.062
3,25.649,40.200,101000.227
2,25.270,40.237,101002.477
4,25.007,40.362,101002.445
6,27.004,40.098,101000.094
5,25.008,42.054,101000.078
3,25.149,40.030,101000.906
4,25.098,40.220,101001.555
2,25.033,42.414,101002.508
6,25.629,40.989,101002.430
5,25.507,42.458,101002.461
3,26.296,41.882,101001.891
2,25.270,42.493,101000.023
4,27.062,41.610,101001.000
6,26.171,42.342,101000.016
5,27.370,40.110,101002.305
3,27.347,40.009,101000.219
2,25.663,40.820,101000.688
4,26.738,41.318,101000.812
6,27.427,40.274,101000.008
5,26.712,40.073,101000.367
3,27.244,40.225,101000.312
2,25.009,40.031,101000.008
4,25.020,40.183,101000.172
6,25.064,42.286,101001.125
5,26.172,42.265,101000.438
3,25.007,40.140,101000.023
2,26.728,40.478,101001.156
4,25.012,41.253,101001.938
6,27.437,41.709,101001.125
5,25.643,41.689,101000.008
3,27.495,42.035,101000.297
2,27.502,40.176,101000.055
4,25.023,42.110,101000.023
6,26.497,40.184,101002.461
5,25.123,40.012,101001.688
3,27.241,40.010,101000.797
2,26.883,41.894,101001.594
4,25.036,40.076,101000.008
6,26.379,42.504,101000.867
5,27.253,40.418,101000.188
3,26.178,42.455,101000.266
2,25.079,41.407,101000.172
4,25.157,40.635,101000.391
6,25.027,40.070,101000.219
5,27.364,40.582,101000.242
3,25.483,41.065,101000.039
2,26.915,40.144,101000.938
4,25.008,40.028,101000.148
6,25.674,40.016,101001.250
5,25.339,42.144,101000.375
3,25.256,40.398,101000.070
2,27.060,40.282,101000.016
4,25.019,40.137,101001.828
6,27.446,42.451,101000.008
5,26.045,41.223,101000.039
3,25.596,40.025,101000.086
4,26.704,40.248,101000.016
2,25.112,40.136,101001.656
6,27.443,40.014,101000.391
5,25.005,40.176,101001.430
3,25.079,40.072,101000.109
2,25.249,40.166,101002.484
4,27.504,40.612,101000.164
6,25.692,40.232,101000.047
5,25.095,40.945,101000.117
3,25.027,40.179,101002.500
2,25.007,40.011,101002.234
4,26.524,42.320,101000.375
6,25.857,40.011,101001.766
5,25.469,40.475,101001.336
3,25.113,40.454,101002.164
2,27.427,40.718,101000.008
4,25.052,42.485,101002.281
6,27.499,42.046,101000.102
5,25.030,40.009,101001.984
3,26.559,42.021,101000.016
2,27.467,40.221,101001.625
4,25.018,40.020,101001.664
6,26.227,41.339,101000.016
5,25.201,42.502,101000.102
3,25.049,40.713,101002.391
2,25.012,41.782,101001.477
4,25.752,40.007,101000.016
6,25.498,42.497,101002.367
5,26.206,40.037,101001.305
3,25.106,40.012,101000.016
2,26.696,40.009,101000.047
4,27.500,40.013,101002.508
6,26.046,40.014,101000.031
5,26.372,40.727,101001.484
3,25.665,41.871,101000.094
2,25.047,41.131,101001.000
4,27.010,40.011,101001.883
6,25.006,42.201,101000.008
5,25.051,40.016,101000.031
3,25.650,40.013,101002.055
2,26.768,41.081,101000.234
4,25.017,40.282,101000.086
6,25.054,40.236,101000.797
5,27.014,40.561,101000.023
3,25.584,42.491,101000.133
2,25.057,40.028,101000.297
4,25.010,40.777,101000.758
6,26.121,41.043,101000.164
5,26.704,40.010,101000.930
3,25.196,42.215,101000.977
2,25.475,42.080,101001.797
4,25.147,42.297,101002.508
6,25.030,41.439,101000.688
5,26.878,40.551,101000.344
3,25.014,42.435,101002.172
2,25.443,40.017,101000.055
4,25.752,40.759,101002.508
6,27.288,40.664,101000.172
5,25.007,40.629,101000.070
3,25.227,40.433,101000.156
2,27.501,40.422,101001.836
4,25.008,42.507,101000.758
6,25.031,40.132,101000.516
5,26.042,41.005,101000.406
3,25.061,40.325,101002.422
2,25.012,40.037,101000.023
4,25.286,40.186,101002.484
6,25.007,42.496,101002.406
5,25.953,40.452,101001.969
3,25.801,41.166,101000.086
2,25.708,40.007,101000.016
4,25.049,40.162,101001.820
6,25.273,42.456,101000.008
5,26.201,40.287,101000.008
3,25.329,42.429,101000.055
2,27.272,40.269,101000.508
4,25.371,40.014,101000.148
6,25.032,42.385,101000.039
5,27.314,40.016,101000.703
3,25.329,40.065,101002.125
2,27.097,42.337,101000.047
4,26.455,40.068,101000.047
6,26.420,40.006,101000.117
5,25.250,41.882,101000.031
3,26.464,40.038,101002.508
4,27.447,40.008,101001.609
2,27.467,40.132,101001.695
6,25.596,40.014,101001.328
5,25.007,40.017,101000.070
3,26.918,40.080,101000.922
2,25.026,41.034,101001.773
4,25.015,40.893,101000.008
6,25.517,41.946,101000.344
5,25.035,40.127,101000.102
3,25.246,42.471,101002.508
2,27.429,42.343,101000.117
4,25.018,40.688,101000.008
6,25.285,41.182,101001.602
5,25.790,40.027,101000.656
3,26.094,41.288,101000.211
2,26.403,42.504,101000.156
4,26.074,41.046,101002.508
6,25.392,40.018,101002.492
5,25.006,40.506,101000.055
3,25.015,42.210,101000.062
2,25.840,40.206,101002.062
4,27.506,40.569,101000.102
6,26.106,42.487,101001.383
5,25.012,41.317,101000.266
3,26.157,42.167,101002.492
2,25.034,40.426,101000.422
4,25.266,41.346,101002.336
6,27.479,40.013,101002.086
5,27.342,40.022,101000.008
3,27.010,40.006,101000.008
2,25.013,41.205,101000.062
4,25.006,42.430,101000.016
6,25.088,42.418,101000.039
5,25.059,42.492,101000.008
3,27.482,42.040,101001.461
2,25.014,40.861,101000.359
4,25.065,40.350,101000.008
6,25.207,41.139,101000.109
5,26.186,41.168,101002.320
3,27.377,40.008,101002.148
2,25.536,42.405,101002.352
4,25.020,42.379,101002.500
6,25.016,40.102,101000.711
5,25.020,40.040,101000.016
3,25.035,40.007,101001.359
2,25.247,42.503,101000.375
4,27.468,40.277,101000.008
6,26.348,42.343,101000.039
5,27.174,40.025,101000.016
3,26.334,40.012,101002.273
4,27.471,40.446,101000.289
2,25.057,41.911,101001.500
6,26.268,42.371,101002.250
5,25.251,40.043,101001.484
