Session Key,Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Label,Fwd IAT Min,Fwd IAT Max,Fwd IAT Sum,Fwd IAT Ave,Fwd IAT Std,Bwd IAT Min,Bwd IAT Max,Bwd IAT Sum,Bwd IAT Ave,Bwd IAT Std,Flow IAT Min,Flow IAT Max,Flow IAT Ave,Flow IAT Std,Fwd Flag Ack Num,Bwd Flag Ack Num,F/Bwd Flag Ack Ratio,Fwd Flag Ack Speed,Bwd Flag Ack Speed,Fwd Flag Cwr Num,Bwd Flag Cwr Num,F/Bwd Flag Cwr Ratio,Fwd Flag Cwr Speed,Bwd Flag Cwr Speed,Fwd Flag Ecn Num,Bwd Flag Ecn Num,F/Bwd Flag Ecn Ratio,Fwd Flag Ecn Speed,Bwd Flag Ecn Speed,Fwd Flag Fin Num,Bwd Flag Fin Num,F/Bwd Flag Fin Ratio,Fwd Flag Fin Speed,Bwd Flag Fin Speed,Fwd Flag Ns Num,Bwd Flag Ns Num,F/Bwd Flag Ns Ratio,Fwd Flag Ns Speed,Bwd Flag Ns Speed,Fwd Flag Push Num,Bwd Flag Push Num,F/Bwd Flag Push Ratio,Fwd Flag Push Speed,Bwd Flag Push Speed,Fwd Flag Res Num,Bwd Flag Res Num,F/Bwd Flag Res Ratio,Fwd Flag Res Speed,Bwd Flag Res Speed,Fwd Flag Reset Num,Bwd Flag Reset Num,F/Bwd Flag Reset Ratio,Fwd Flag Reset Speed,Bwd Flag Reset Speed,Fwd Flag Syn Num,Bwd Flag Syn Num,F/Bwd Flag Syn Ratio,Fwd Flag Syn Speed,Bwd Flag Syn Speed,Fwd Flag Urg Num,Bwd Flag Urg Num,F/Bwd Flag Urg Ratio,Fwd Flag Urg Speed,Bwd Flag Urg Speed,Fwd Pkt Len Min,Fwd Pkt Len Max,Fwd Pkt Len Sum,Fwd Pkt Len Ave,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Max,Bwd Pkt Len Sum,Bwd Pkt Len Ave,Bwd Pkt Len Std,Flow Pkt Len Min,Flow Pkt Len Max,Flow Pkt Len Ave,Flow Pkt Len Std,Fwd Pkt Num,Bwd Pkt Num,F/Bwd Pkt Ratio,Fwd Pkt Speed,Bwd Pkt Speed,Fwd Byte Num,Bwd Byte Num,F/Bwd Byte Ratio,Fwd Byte Speed,Bwd Byte Speed
ICMPv6 fe80::212:7401:1:101 0 fe80::212:740a:a:a0a 0 155 1,ICMPv6,fe80::212:7401:1:101,0,fe80::212:740a:a:a0a,0,2021-05-28 13:27:47.597066,2021-05-28 13:27:47.784566,1622201267597066.0,187500.0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.007013082504272461,0.046875,0.1875,0.026785714285714284,0.016504780483855997,0.007013082504272461,0.046875,0.026785714285714284,0.016504780483855997,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,102.0,102.0,816.0,102.0,0.0,102.0,102.0,102.0,0.0,0.0,8.0,0.0,0.0,42.666666666666664,0.0,816.0,0.0,0.0,4352.0
ICMPv6 fe80::212:7401:1:101 0 fe80::212:740c:c:c0c 0 155 1,ICMPv6,fe80::212:7401:1:101,0,fe80::212:740c:c:c0c,0,2021-05-28 13:27:47.597449,2021-05-28 13:27:47.784949,1622201267597449.0,187500.0,"{'00:12:74:01:00:01:01:01', '00:12:74:0c:00:0c:0c:0c'}",,0,0,0,0,0,0.007012844085693359,0.046875,0.1875,0.026785714285714284,0.016504882225603507,0.007012844085693359,0.046875,0.026785714285714284,0.016504882225603507,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,102.0,102.0,816.0,102.0,0.0,102.0,102.0,102.0,0.0,0.0,8.0,0.0,0.0,42.666666666666664,0.0,816.0,0.0,0.0,4352.0
ICMPv6 fe80::212:7401:1:101 0 fe80::212:7402:2:202 0 155 1,ICMPv6,fe80::212:7401:1:101,0,fe80::212:7402:2:202,0,2021-05-28 13:27:47.777390,2021-05-28 13:27:52.019592,1622201267777390.0,4242202.0,"{'00:12:74:01:00:01:01:01', '00:12:74:02:00:02:02:02'}",,0,0,0,0,0,1.8281400203704834,2.414062023162842,4.242202043533325,2.1211010217666626,0.41430942142087984,1.8281400203704834,2.414062023162842,2.1211010217666626,0.41430942142087984,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,102.0,102.0,306.0,102.0,0.0,102.0,102.0,102.0,0.0,0.0,3.0,0.0,0.0,0.7071799032672184,0.0,306.0,0.0,0.0,72.13235013325627
ICMPv6 ::212:7401:1:101 0 ::212:740a:a:a0a 0 155 2,ICMPv6,::212:7401:1:101,0,::212:740a:a:a0a,0,2021-05-28 13:27:50.542223,2021-05-28 13:27:50.706286,1622201270542223.0,164063.0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.0063190460205078125,0.046875,0.1640629768371582,0.023437568119594028,0.016138427156021935,0.0063190460205078125,0.046875,0.023437568119594028,0.016138427156021935,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,85.0,85.0,680.0,85.0,0.0,85.0,85.0,85.0,0.0,0.0,8.0,0.0,0.0,48.76175615464791,0.0,680.0,0.0,0.0,4144.749273145073
ICMPv6 ::212:7401:1:101 0 ::212:740c:c:c0c 0 155 2,ICMPv6,::212:7401:1:101,0,::212:740c:c:c0c,0,2021-05-28 13:27:50.542606,2021-05-28 13:27:50.706668,1622201270542606.0,164062.0,"{'00:12:74:01:00:01:01:01', '00:12:74:0c:00:0c:0c:0c'}",,0,0,0,0,0,0.006319999694824219,0.046875,0.1640617847442627,0.023437397820608958,0.01613795983375678,0.006319999694824219,0.046875,0.023437397820608958,0.01613795983375678,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,85.0,85.0,680.0,85.0,0.0,85.0,85.0,85.0,0.0,0.0,8.0,0.0,0.0,48.76205337006741,0.0,680.0,0.0,0.0,4144.7745364557295
ICMPv6 ::212:7401:1:101 0 ::212:740b:b:b0b 0 155 2,ICMPv6,::212:7401:1:101,0,::212:740b:b:b0b,0,2021-05-28 13:27:51.169052,2021-05-28 13:27:51.169052,1622201271169052.0,0.0,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,85.0,85.0,85.0,85.0,0,85.0,85.0,85.0,0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
ICMPv6 ::212:7401:1:101 0 ::212:740b:b:b0b 0 155 3,ICMPv6,::212:7401:1:101,0,::212:740b:b:b0b,0,2021-05-28 13:27:51.185281,2021-05-28 13:27:51.185281,1622201271185281.0,0.0,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,43.0,43.0,43.0,0,0,0,0,0,0,43.0,43.0,43.0,0,1.0,0.0,0,0.0,0.0,43.0,0.0,0,0.0,0.0
UDP ::212:7401:1:101 5 ::212:7403:3:303 8765,UDP,::212:7401:1:101,5,::212:7403:3:303,8765,2021-05-28 13:27:52.306805,2021-05-28 13:27:57.228427,1622201272306805.0,4921622.0,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",,0,0,0,0,0,0.009538888931274414,0.21067309379577637,4.921622037887573,0.0435541773264387,0.03231203752048582,0.009538888931274414,0.21067309379577637,0.0435541773264387,0.03231203752048582,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,57.0,57.0,6498.0,57.0,0.0,57.0,57.0,57.0,0.0,0.0,114.0,0.0,0.0,23.16309541854291,0.0,6498.0,0.0,0.0,1320.296438856946
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,2021-05-28 13:27:52.401089,2021-05-28 13:27:57.398731,1622201272401089.0,4997642.0,set(),,0.005484819412231445,0.11367106437683105,4.9976420402526855,0.023030608480427123,0.013354465729052497,0,0,0,0,0,0.005484819412231445,0.11367106437683105,0.023030608480427123,0.013354465729052497,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,5.0,1090.0,5.0,0.0,0,0,0,0,0,5.0,5.0,5.0,0.0,218.0,0.0,0,43.62057146150124,0.0,1090.0,0.0,0,218.1028573075062,0.0
ICMPv6 ::212:7401:1:101 0 ::212:7408:8:808 0 155 2,ICMPv6,::212:7401:1:101,0,::212:7408:8:808,0,2021-05-28 13:27:52.820214,2021-05-28 13:27:52.820214,1622201272820214.0,0.0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,85.0,85.0,85.0,85.0,0,85.0,85.0,85.0,0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
ICMPv6 ::212:7401:1:101 0 ::212:7408:8:808 0 155 3,ICMPv6,::212:7401:1:101,0,::212:7408:8:808,0,2021-05-28 13:27:52.854141,2021-05-28 13:27:52.854141,1622201272854141.0,0.0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,43.0,43.0,43.0,0,0,0,0,0,0,43.0,43.0,43.0,0,1.0,0.0,0,0.0,0.0,43.0,0.0,0,0.0,0.0
ICMPv6 ::212:7401:1:101 0 ::212:7406:6:606 0 155 2,ICMPv6,::212:7401:1:101,0,::212:7406:6:606,0,2021-05-28 13:27:52.861567,2021-05-28 13:27:52.861567,1622201272861567.0,0.0,"{'00:12:74:01:00:01:01:01', '00:12:74:06:00:06:06:06'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,85.0,85.0,85.0,85.0,0,85.0,85.0,85.0,0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
UDP ::212:7401:1:101 5555 ::212:7408:8:808 6666,UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,2021-05-28 13:27:52.890419,2021-05-28 13:27:52.890419,1622201272890419.0,0.0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,67.0,67.0,67.0,67.0,0,67.0,67.0,67.0,0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0
