25:23:35.312	ID:5	25.238,40.280,101000.234
25:23:35.488	ID:3	28.817,42.828,101003.500
25:23:38.126	ID:2	26.736,41.744,101001.773
25:23:38.126	ID:4	25.120,42.491,101001.344
25:23:38.126	ID:6	27.965,42.485,101003.992
25:23:38.613	ID:5	27.239,41.729,101003.562
25:23:38.789	ID:3	27.478,40.109,101000.352
25:23:41.427	ID:2	29.388,42.181,101002.734
25:23:41.427	ID:4	28.076,44.260,101003.930
25:23:41.427	ID:6	28.356,42.835,101002.547
25:23:41.914	ID:5	27.421,40.435,101000.102
25:23:42.090	ID:3	27.161,42.083,101002.312
25:23:44.728	ID:2	29.055,41.912,101001.711
25:23:44.728	ID:4	27.000,42.922,101001.539
25:23:44.728	ID:6	28.005,42.035,101000.609
25:23:45.215	ID:5	29.303,41.979,101002.125
25:23:45.391	ID:3	27.820,42.403,101002.578
25:23:48.029	ID:2	27.896,41.765,101001.969
25:23:48.029	ID:6	25.195,42.458,101002.344
25:23:48.029	ID:4	25.234,41.933,101000.891
25:23:48.516	ID:5	26.281,41.339,101002.367
25:23:48.692	ID:3	29.306,44.647,101002.266
25:23:51.330	ID:2	27.559,40.097,101002.562
25:23:51.330	ID:4	25.786,41.045,101000.914
25:23:51.330	ID:6	25.072,40.070,101001.773
25:23:51.817	ID:5	28.555,41.675,101002.977
25:23:51.993	ID:3	28.529,43.709,101002.781
25:23:54.631	ID:2	25.149,40.466,101000.039
25:23:54.631	ID:4	28.865,41.456,101001.578
25:23:54.631	ID:6	26.576,42.306,101003.977
25:23:55.118	ID:5	27.220,40.673,101000.062
25:23:55.294	ID:3	25.836,43.217,101000.727
25:23:57.932	ID:2	26.407,40.156,101002.555
25:23:57.932	ID:4	25.530,41.198,101000.141
25:23:57.932	ID:6	25.183,40.151,101000.180
25:23:58.419	ID:5	25.242,40.608,101002.039
25:23:58.595	ID:3	25.686,40.738,101000.844
25:24:01.233	ID:2	27.627,43.254,101001.125
25:24:01.233	ID:6	25.055,40.049,101000.242
25:24:01.233	ID:4	27.791,40.338,101000.320
25:24:01.720	ID:5	27.712,44.654,101004.719
25:24:01.896	ID:3	25.223,41.111,101000.578
25:24:04.534	ID:2	26.759,42.382,101000.320
25:24:04.534	ID:4	25.568,42.610,101000.125
25:24:04.534	ID:6	27.907,42.661,101003.586
25:24:05.021	ID:5	25.483,40.050,101000.055
25:24:05.197	ID:3	25.579,42.999,101002.805
25:24:07.835	ID:2	25.068,40.018,101002.406
25:24:07.835	ID:4	26.120,42.439,101002.438
25:24:07.835	ID:6	25.229,40.221,101000.219
25:24:08.322	ID:5	26.077,42.917,101001.609
25:24:08.498	ID:3	25.755,42.177,101002.461
25:24:11.136	ID:2	26.814,43.440,101003.188
25:24:11.136	ID:4	27.380,41.402,101001.805
25:24:11.136	ID:6	28.728,42.401,101002.344
25:24:11.623	ID:5	25.058,42.321,101000.086
25:24:11.799	ID:3	25.553,40.569,101000.547
25:24:14.437	ID:2	26.459,42.006,101002.156
25:24:14.437	ID:4	28.178,42.013,101001.609
25:24:14.437	ID:6	26.419,40.036,101001.602
25:24:14.924	ID:5	26.813,41.748,101002.828
25:24:15.100	ID:3	29.197,41.902,101004.266
25:24:17.738	ID:2	27.553,40.406,101000.109
25:24:17.738	ID:4	27.389,43.495,101003.125
25:24:17.738	ID:6	26.005,41.464,101001.797
25:24:18.225	ID:5	27.078,41.831,101001.922
25:24:18.401	ID:3	25.114,40.093,101002.555
25:24:21.039	ID:2	26.004,41.010,101001.344
25:24:21.039	ID:4	26.018,41.408,101000.680
25:24:21.039	ID:6	27.087,41.802,101000.297
25:24:21.526	ID:5	26.387,40.090,101000.219
25:24:21.702	ID:3	28.831,43.163,101003.906
25:24:24.340	ID:2	27.856,40.371,101001.266
25:24:24.340	ID:4	26.226,41.169,101000.539
25:24:24.340	ID:6	26.256,40.794,101000.164
25:24:24.827	ID:5	27.306,42.112,101002.148
25:24:25.003	ID:3	26.688,42.005,101004.141
25:24:27.641	ID:2	27.023,41.923,101003.609
25:24:27.641	ID:4	29.481,42.663,101002.305
25:24:27.641	ID:6	27.618,42.643,101002.562
25:24:28.128	ID:5	26.948,40.249,101000.477
25:24:28.304	ID:3	28.922,42.191,101004.023
25:24:30.942	ID:2	25.015,40.343,101000.320
25:24:30.942	ID:4	27.606,43.845,101004.859
25:24:30.942	ID:6	27.160,42.125,101002.336
25:24:31.429	ID:5	26.330,40.271,101001.500
25:24:31.605	ID:3	26.857,41.862,101004.203
25:24:34.243	ID:2	25.059,41.364,101000.133
25:24:34.243	ID:4	26.873,43.053,101001.914
25:24:34.243	ID:6	26.919,40.242,101002.648
25:24:34.730	ID:5	25.473,41.180,101000.094
25:24:34.906	ID:3	25.382,41.249,101000.359
25:24:37.544	ID:2	27.543,41.503,101001.234
25:24:37.544	ID:4	26.775,42.491,101003.562
25:24:37.544	ID:6	27.645,42.640,101000.836
25:24:38.031	ID:5	28.728,43.384,101003.953
25:24:38.207	ID:3	26.435,40.053,101000.070
25:24:40.845	ID:2	27.103,42.708,101002.125
25:24:40.845	ID:4	28.399,42.953,101002.672
25:24:40.845	ID:6	28.046,44.683,101003.078
25:24:41.332	ID:5	27.554,40.272,101001.266
25:24:41.508	ID:3	26.511,42.671,101002.250
25:24:44.146	ID:2	28.004,43.558,101004.445
25:24:44.146	ID:4	28.228,42.281,101000.914
25:24:44.146	ID:6	25.169,41.108,101001.047
25:24:44.633	ID:5	25.224,40.210,101000.062
25:24:44.809	ID:3	27.893,41.775,101001.578
25:24:47.447	ID:2	28.400,41.611,101001.992
25:24:47.447	ID:4	29.750,42.326,101002.445
25:24:47.447	ID:6	27.664,41.560,101003.984
25:24:47.934	ID:5	27.316,40.323,101002.805
25:24:48.110	ID:3	27.509,42.428,101000.102
25:24:50.748	ID:2	28.001,41.324,101000.531
25:24:50.748	ID:4	26.135,40.214,101000.234
25:24:50.748	ID:6	29.855,44.414,101004.789
25:24:51.235	ID:5	25.965,40.097,101002.352
25:24:51.411	ID:3	26.207,41.142,101001.273
25:24:54.049	ID:4	25.275,40.077,101001.586
25:24:54.049	ID:6	27.679,40.827,101000.570
25:24:54.049	ID:2	25.085,40.091,101001.547
25:24:54.536	ID:5	27.061,40.217,101001.414
25:24:54.712	ID:3	27.574,40.648,101000.703
25:24:57.350	ID:2	27.435,42.531,101002.797
25:24:57.350	ID:6	27.254,41.986,101002.320
25:24:57.350	ID:4	28.444,43.045,101004.727
25:24:57.837	ID:5	25.298,42.574,101000.125
25:24:58.013	ID:3	26.964,41.406,101003.266
25:25:00.651	ID:2	25.957,40.804,101002.773
25:25:00.651	ID:6	25.375,42.586,101000.812
25:25:00.651	ID:4	26.360,40.076,101002.531
25:25:01.138	ID:5	27.846,42.179,101002.078
25:25:01.314	ID:3	27.481,43.852,101002.484
25:25:03.952	ID:2	26.853,42.057,101002.531
25:25:03.952	ID:4	29.712,42.459,101002.461
25:25:03.952	ID:6	25.371,41.666,101002.734
25:25:04.439	ID:5	25.661,41.913,101000.812
25:25:04.615	ID:3	25.682,40.025,101000.070
25:25:07.253	ID:2	25.091,40.466,101000.094
25:25:07.253	ID:4	27.513,44.892,101002.531
25:25:07.253	ID:6	26.940,42.463,101004.336
25:25:07.740	ID:5	25.702,41.825,101000.789
25:25:07.916	ID:3	26.986,44.405,101002.609
25:25:10.554	ID:2	25.914,40.466,101000.148
25:25:10.554	ID:4	25.145,40.945,101000.156
25:25:10.554	ID:6	27.427,40.328,101001.625
25:25:11.041	ID:5	26.656,40.592,101002.141
25:25:11.217	ID:3	26.931,40.801,101000.133
25:25:13.855	ID:2	25.070,42.445,101000.219
25:25:13.855	ID:4	29.747,42.536,101003.398
25:25:13.855	ID:6	25.585,40.039,101000.062
25:25:14.342	ID:5	26.191,41.716,101000.391
25:25:14.518	ID:3	26.775,41.800,101001.711
25:25:17.156	ID:2	25.529,40.452,101000.461
25:25:17.156	ID:4	25.058,41.020,101001.703
25:25:17.156	ID:6	26.640,43.924,101001.867
25:25:17.643	ID:5	26.690,40.263,101000.219
25:25:17.819	ID:3	27.428,41.677,101000.555
25:25:20.457	ID:2	26.104,42.499,101001.305
25:25:20.457	ID:4	25.094,41.554,101000.234
25:25:20.457	ID:6	27.335,44.758,101002.305
25:25:20.944	ID:5	25.183,40.513,101000.102
25:25:21.120	ID:3	25.611,40.224,101000.047
25:25:23.758	ID:2	26.309,40.815,101002.484
25:25:23.758	ID:4	25.151,40.664,101000.680
25:25:23.758	ID:6	28.904,42.195,101002.148
25:25:24.245	ID:5	28.083,43.470,101003.992
25:25:24.421	ID:3	29.586,44.174,101004.586
25:25:27.059	ID:2	27.207,43.064,101003.344
25:25:27.059	ID:4	27.304,42.344,101002.352
25:25:27.059	ID:6	25.226,41.895,101000.250
25:25:27.546	ID:5	27.517,42.542,101002.438
25:25:27.722	ID:3	28.739,44.585,101002.500
25:25:30.360	ID:2	27.414,40.190,101001.211
25:25:30.360	ID:4	28.028,40.559,101002.648
25:25:30.360	ID:6	29.168,44.043,101003.180
25:25:30.847	ID:5	28.452,43.972,101002.797
25:25:31.023	ID:3	25.319,40.501,101000.023
25:25:33.661	ID:2	27.226,41.238,101001.211
25:25:33.661	ID:4	25.472,41.459,101002.602
25:25:33.661	ID:6	25.055,42.283,101002.547
25:25:34.148	ID:5	26.475,40.192,101001.102
25:25:34.324	ID:3	27.535,43.206,101002.609
25:25:36.962	ID:2	25.499,42.889,101000.836
25:25:36.962	ID:4	25.718,40.630,101000.633
25:25:36.962	ID:6	25.619,41.942,101001.742
25:25:37.449	ID:5	29.513,43.900,101002.469
25:25:37.625	ID:3	27.571,45.012,101003.820
25:25:40.263	ID:2	25.920,42.020,101003.094
25:25:40.263	ID:4	26.949,41.663,101001.805
25:25:40.263	ID:6	28.433,41.262,101002.273
25:25:40.750	ID:5	26.108,41.075,101002.617
25:25:40.926	ID:3	25.443,40.591,101000.992
25:25:43.564	ID:2	28.304,42.347,101002.133
25:25:43.564	ID:4	27.187,42.502,101000.547
25:25:43.564	ID:6	26.688,41.984,101001.680
25:25:44.051	ID:5	25.868,40.693,101002.883
25:25:44.227	ID:3	25.944,40.932,101000.953
25:25:46.865	ID:4	25.169,42.348,101002.336
25:25:46.865	ID:6	28.578,42.570,101003.891
25:25:46.865	ID:2	25.821,40.365,101000.484
25:25:47.352	ID:5	25.828,42.946,101001.828
25:25:47.528	ID:3	27.928,44.171,101001.719
25:25:50.166	ID:2	27.370,43.260,101003.477
25:25:50.166	ID:4	28.315,42.546,101002.508
25:25:50.166	ID:6	27.527,41.346,101000.719
25:25:50.653	ID:5	25.216,40.104,101000.164
25:25:50.829	ID:3	27.639,40.957,101000.938
25:25:53.467	ID:2	25.305,40.093,101001.812
25:25:53.467	ID:4	26.207,41.018,101002.898
25:25:53.467	ID:6	25.827,43.013,101002.594
25:25:53.954	ID:5	28.861,43.795,101003.281
25:25:54.130	ID:3	26.950,44.029,101001.883
25:25:56.768	ID:2	25.692,42.491,101002.664
25:25:56.768	ID:4	27.922,42.487,101002.586
25:25:56.768	ID:6	27.462,41.474,101001.328
25:25:57.255	ID:5	27.360,42.911,101002.516
25:25:57.431	ID:3	29.963,43.510,101002.484
25:26:00.069	ID:2	25.914,40.120,101002.359
25:26:00.069	ID:4	27.490,42.666,101001.953
25:26:00.069	ID:6	27.883,43.555,101004.516
25:26:00.556	ID:5	26.919,41.263,101000.633
25:26:00.732	ID:3	26.697,40.436,101000.438
25:26:03.370	ID:2	28.904,42.272,101004.703
25:26:03.370	ID:4	28.544,42.203,101001.711
25:26:03.370	ID:6	27.559,43.124,101004.633
25:26:03.857	ID:5	25.067,40.041,101002.000
25:26:04.033	ID:3	25.205,40.109,101002.039
25:26:06.671	ID:2	26.825,40.843,101000.203
25:26:06.671	ID:4	27.520,40.112,101000.109
25:26:06.671	ID:6	27.556,43.928,101001.578
25:26:07.158	ID:5	25.045,40.266,101000.047
25:26:07.334	ID:3	28.633,42.059,101002.695
25:26:09.972	ID:2	28.627,43.030,101004.375
25:26:09.972	ID:6	26.565,40.996,101000.414
25:26:09.972	ID:4	26.304,40.820,101001.117
25:26:10.459	ID:5	25.076,40.538,101000.148
25:26:10.635	ID:3	27.004,41.823,101002.531
25:26:13.273	ID:2	26.627,42.319,101001.891
25:26:13.273	ID:4	25.313,40.286,101000.531
25:26:13.273	ID:6	28.170,42.489,101000.820
25:26:13.760	ID:5	25.185,40.071,101001.508
25:26:13.936	ID:3	27.297,40.645,101003.000
25:26:16.574	ID:2	26.076,43.419,101000.953
25:26:16.574	ID:4	27.256,40.021,101000.727
25:26:16.574	ID:6	25.121,41.347,101000.102
25:26:17.061	ID:5	25.844,40.628,101000.539
25:26:17.237	ID:3	25.610,40.275,101000.016
25:26:19.875	ID:2	26.154,40.522,101002.539
25:26:19.875	ID:4	26.276,42.412,101001.250
25:26:19.875	ID:6	26.379,40.879,101000.875
25:26:20.362	ID:5	28.583,43.781,101002.695
25:26:20.538	ID:3	25.037,40.175,101000.617
25:26:23.176	ID:2	25.791,42.291,101002.062
25:26:23.176	ID:4	26.641,40.021,101000.016
25:26:23.176	ID:6	25.786,40.918,101002.086
25:26:23.663	ID:5	26.461,40.744,101000.117
25:26:23.839	ID:3	27.329,42.544,101000.188
25:26:26.477	ID:2	27.477,42.460,101002.781
25:26:26.477	ID:4	25.375,41.964,101002.273
25:26:26.477	ID:6	26.860,41.872,101002.664
25:26:26.964	ID:5	27.424,42.385,101002.406
25:26:27.140	ID:3	27.415,44.903,101003.133
25:26:29.778	ID:2	27.389,44.059,101003.008
25:26:29.778	ID:4	26.374,42.592,101000.969
25:26:29.778	ID:6	29.350,44.103,101003.172
25:26:30.265	ID:5	25.103,40.087,101001.742
25:26:30.441	ID:3	27.433,41.750,101001.328
25:26:33.079	ID:2	25.108,42.275,101000.797
25:26:33.079	ID:4	25.451,40.555,101000.180
25:26:33.079	ID:6	26.720,40.704,101000.117
25:26:33.566	ID:5	27.479,42.387,101003.734
25:26:33.742	ID:3	28.060,40.681,101000.656
25:26:36.380	ID:2	27.869,40.652,101000.656
25:26:36.380	ID:4	25.103,41.875,101000.328
25:26:36.380	ID:6	27.872,40.667,101002.688
25:26:36.867	ID:5	26.675,40.710,101000.531
25:26:37.043	ID:3	25.329,42.023,101000.445
25:26:39.681	ID:2	27.777,41.430,101002.703
25:26:39.681	ID:4	28.735,41.841,101002.984
25:26:39.681	ID:6	29.490,44.477,101003.227
25:26:40.168	ID:5	26.689,40.217,101000.109
25:26:40.344	ID:3	26.515,41.534,101001.812
25:26:42.982	ID:2	29.405,42.909,101002.281
25:26:42.982	ID:4	25.701,40.779,101000.766
